ID,TraitDefinitionID,MaxRanks,NodeEntryType
21879,22255,1,2
21880,22256,1,2
21881,22257,1,2
21882,22258,1,1
21883,22259,1,2
21884,22260,1,2
21885,22261,1,2
21886,22262,1,1
21887,22263,1,2
21888,22264,1,2
21889,22265,1,2
21890,22266,1,2
21891,22267,2,2
21892,22268,1,2
21893,22269,1,2
21894,22270,1,2
21895,22271,1,2
21896,22272,2,2
21897,22273,1,2
21898,22274,1,2
21899,22275,1,1
21900,22276,1,1
21901,22277,1,2
21902,22278,1,2
21903,22279,1,2
21904,22280,2,2
21905,22281,2,2
21906,22282,1,1
21907,22283,1,2
21908,22284,1,2
21909,22285,2,2
21910,22286,1,1
21911,22287,1,1
21912,22288,2,2
21913,22289,1,2
21914,22290,2,2
21915,22291,1,1
21916,22292,1,1
21917,22293,1,2
21918,22294,2,2
21919,22295,2,2
21920,22296,2,2
21921,22297,1,1
21922,22298,1,1
21923,22299,1,2
21924,22300,1,1
21925,22301,2,2
21926,22302,1,2
21927,22303,3,2
21928,22304,1,1
21929,22305,1,2
21930,22306,1,2
21931,22307,1,2
21932,22308,2,2
21933,22309,3,2
21934,22310,1,1
21935,22311,1,1
21936,22312,2,2
21937,22313,1,2
21938,22314,1,2
21939,22315,1,1
21940,22316,1,1
21941,22317,2,2
21942,22318,1,1
21943,22319,1,1
21944,22320,1,1
21945,22321,1,1
21946,22322,3,2
21947,22323,1,2
21948,22324,1,2
21949,22325,1,1
21950,22326,2,2
21951,22327,1,1
21952,22328,3,2
21953,22329,1,1
21954,22330,1,2
21955,22331,1,1
21956,22332,1,2
21957,22333,1,1
21958,22334,1,1
21959,22335,1,1
21960,22336,1,1
21961,22337,1,1
21962,22338,1,1
21963,22339,2,2
21964,22340,1,2
21965,22341,1,1
21966,22342,1,1
21967,22343,2,2
21968,22344,1,2
21969,22345,1,2
21970,22346,1,1
21971,22347,2,2
21972,22348,1,1
21973,22349,1,1
21974,22350,1,1
21975,22351,1,1
21976,22352,1,1
21977,22353,1,1
21978,22354,1,1
21979,22355,1,1
21980,22356,1,1
22633,23009,1,1
22634,23010,1,2
22635,23011,1,2
22636,23012,1,1
22637,23013,1,1
22638,23014,1,2
22639,23015,1,2
22640,23016,1,2
22641,23017,1,2
22642,23018,1,2
22643,23019,1,2
22644,23020,1,2
22645,23021,1,1
22646,23022,1,2
22647,23023,1,2
22648,23024,1,2
22649,23025,1,2
22650,23026,1,2
22651,23027,1,2
22652,23028,1,1
22653,23029,1,1
22654,23030,1,1
22655,23031,1,1
22656,23032,1,4
22657,23033,1,2
22658,23034,1,2
22659,23035,1,1
22660,23036,1,2
22661,23037,1,1
22662,23038,1,1
22663,23039,1,1
22664,23040,1,1
22665,23041,1,1
22666,23042,1,1
22667,23043,1,2
22668,23044,1,1
22669,23045,1,1
22670,23046,1,1
22671,23047,2,2
22672,23048,1,1
22673,23049,2,2
22674,23050,1,2
22675,23051,1,1
22676,23052,1,2
22677,23053,1,2
22678,23054,1,1
22679,23055,1,1
22680,23056,1,1
22681,23057,1,1
22682,23058,1,1
22683,23059,1,2
22684,23060,1,2
22685,23061,2,2
22686,23062,2,2
22687,23063,2,2
22688,23064,2,2
22689,23065,2,2
22690,23066,1,1
22691,23067,1,1
22692,23068,2,2
22693,23069,1,2
22694,23070,1,2
22695,23071,1,1
22696,23072,2,2
22697,23073,2,2
22698,23074,1,2
22699,23075,1,2
22700,23076,1,1
22701,23077,1,1
22702,23078,1,1
22703,23079,1,2
22704,23080,1,2
22705,23081,1,1
22706,23082,1,1
22707,23083,1,1
22708,23084,1,2
22709,23085,1,2
22710,23086,1,1
22711,23087,1,1
22712,23088,2,2
22713,23089,1,1
22714,23090,1,2
22715,23091,2,2
22716,23092,1,2
22717,23093,1,2
22718,23094,1,2
22719,23095,2,2
22720,23096,1,2
22721,23097,2,2
22722,23098,1,2
22723,23099,2,2
22724,23100,1,2
22725,23101,1,2
22726,23102,2,2
22727,23103,1,1
22728,23104,2,2
22729,23105,2,2
22730,23106,1,2
22731,23107,2,2
22732,23108,1,2
22733,23109,1,1
22734,23110,1,1
22735,23111,1,2
22736,23112,1,1
22737,23113,2,2
22738,23114,1,2
22739,23115,2,2
22740,23116,1,1
22741,23117,2,2
22742,23118,1,1
22743,23119,1,1
22744,23120,1,2
22745,23121,1,2
22746,23122,2,2
22747,23123,1,1
22748,23124,1,2
22749,23125,1,2
22750,23126,1,2
22751,23127,1,2
22752,23128,1,2
22753,23129,1,2
22754,23130,1,2
22755,23131,1,1
22756,23132,1,2
22757,23133,1,1
22758,23134,1,2
22759,23135,1,2
22760,23136,1,1
22761,23137,1,1
22762,23138,2,2
22763,23139,2,2
22764,23140,2,2
22765,23141,1,2
22766,23142,1,2
22767,23143,1,2
22768,23144,2,2
22769,23145,1,2
22770,23146,1,2
22771,23147,2,2
22772,23148,2,2
22773,23149,1,1
22774,23150,1,2
22775,23151,1,1
22776,23152,1,1
22777,23153,1,1
22778,23154,1,2
22779,23155,1,1
22780,23156,1,1
22781,23157,1,1
22782,23158,1,2
22783,23159,1,2
22784,23160,1,1
22785,23161,1,2
22786,23162,1,2
22787,23163,2,2
22788,23164,1,2
22789,23165,2,2
22999,23375,1,1
23000,23376,1,1
23001,23377,1,1
23002,23378,1,1
23003,23379,1,1
23004,23380,1,1
23005,23381,1,1
23006,23382,1,1
23007,23383,1,1
23008,23384,1,1
23009,23385,1,1
23010,23386,1,1
23011,23387,1,1
23012,23388,1,1
23013,23389,1,1
23014,23390,1,1
23015,23391,1,1
23016,23392,1,1
23017,23393,1,1
23018,23394,1,1
23019,23395,1,1
23020,23396,1,1
23021,23397,1,1
23022,23398,1,1
23023,23399,1,1
23024,23400,1,1
23025,23401,1,1
23026,23402,1,1
23027,23403,1,1
23028,23404,1,1
23029,23405,1,1
23030,23406,1,1
23031,23407,1,1
23032,23408,1,1
23033,23409,1,1
23034,23410,1,1
23035,23411,1,1
23036,23412,1,1
23037,23413,1,1
23038,23414,1,1
23039,23415,1,1
23040,23416,1,1
23041,23417,1,1
23042,23418,1,1
23043,23419,1,1
23044,23420,1,1
23045,23421,1,1
23046,23422,1,1
23047,23423,1,1
23048,23424,1,1
23049,23425,1,1
23050,23426,1,1
23051,23427,1,1
23052,23428,1,2
23053,23429,1,2
23054,23430,1,1
23055,23431,1,1
23056,23432,1,2
23057,23433,1,2
23058,23434,1,2
23059,23435,1,2
23060,23436,1,2
23061,23437,1,2
23062,23438,1,2
23063,23439,1,1
23064,23440,1,2
23065,23441,1,2
23066,23442,1,2
23067,23443,1,2
23068,23444,1,2
23069,23445,1,2
23070,23446,1,1
23071,23447,1,1
23072,23448,1,1
23073,23449,1,1
23074,23450,1,4
23075,23451,1,2
23076,23452,1,2
23077,23453,1,1
23078,23454,1,2
23079,23455,1,1
23080,23456,1,1
23081,23457,1,1
23082,23458,1,1
23083,23459,1,1
23084,23460,1,1
23085,23461,1,2
23086,23462,1,1
23087,23463,1,1
23088,23464,1,1
23089,23465,2,2
23090,23466,1,1
23091,23467,2,2
23092,23468,1,2
23093,23469,1,1
23094,23470,1,2
23095,23471,1,2
23096,23472,1,1
23097,23473,1,1
23098,23474,1,1
23099,23475,1,1
23100,23476,1,1
23101,23477,1,2
23102,23478,1,2
23103,23479,2,2
23104,23480,2,2
23105,23481,2,2
23106,23482,2,2
23107,23483,2,2
23108,23484,1,1
23109,23485,1,1
23110,23486,2,2
23111,23487,1,2
23112,23488,1,2
23113,23489,1,1
23114,23490,2,2
23115,23491,2,2
23116,23492,1,2
23117,23493,1,2
23118,23494,1,1
23119,23495,1,1
23120,23496,1,1
23121,23497,1,2
23122,23498,1,2
23123,23499,1,1
23124,23500,1,1
23125,23501,1,1
23126,23502,1,2
23127,23503,1,2
23128,23504,1,1
23129,23505,1,1
23130,23506,2,2
23131,23507,1,1
23132,23508,1,2
23133,23509,2,2
23134,23510,1,2
23135,23511,1,2
23136,23512,1,2
23137,23513,2,2
23138,23514,1,2
23139,23515,2,2
23140,23516,1,2
23141,23517,2,2
23142,23518,1,2
23143,23519,1,2
23144,23520,2,2
23145,23521,1,1
23146,23522,2,2
23147,23523,2,2
23148,23524,1,2
23149,23525,2,2
23150,23526,1,2
23151,23527,1,1
23152,23528,1,1
23153,23529,1,2
23154,23530,1,1
23155,23531,2,2
23156,23532,1,2
23157,23533,2,2
23158,23534,1,1
23159,23535,2,2
23160,23536,1,1
23161,23537,1,1
23162,23538,1,2
23163,23539,1,2
23164,23540,2,2
23165,23541,1,1
23166,23542,1,2
23167,23543,1,2
23168,23544,1,2
23169,23545,1,2
23170,23546,1,2
23171,23547,1,2
23172,23548,1,2
23173,23549,1,1
23174,23550,1,2
23175,23551,1,1
23176,23552,1,2
23177,23553,1,2
23178,23554,1,1
23179,23555,1,1
23180,23556,2,2
23181,23557,2,2
23182,23558,2,2
23183,23559,1,2
23184,23560,1,2
23185,23561,1,2
23186,23562,2,2
23187,23563,1,2
23188,23564,1,2
23189,23565,2,2
23190,23566,2,2
23191,23567,1,1
23192,23568,1,2
23193,23569,1,1
23194,23570,1,1
23195,23571,1,1
23196,23572,1,2
23197,23573,1,1
23198,23574,1,1
23199,23575,1,1
23200,23576,1,2
23201,23577,1,2
23202,23578,1,1
23203,23579,1,2
23204,23580,1,2
23205,23581,2,2
23206,23582,1,2
23207,23583,2,2
23421,23797,1,1
23422,23798,1,1
23423,23799,1,1
23424,23800,1,1
23425,23801,1,1
23426,23802,1,1
23427,23803,1,1
23428,23804,1,1
23429,23805,1,1
23430,23806,1,1
23431,23807,1,1
23432,23808,1,1
23433,23809,1,1
23434,23810,1,1
23435,23811,1,1
23436,23812,1,1
23437,23813,1,1
23438,23814,1,1
23439,23815,1,1
23440,23816,1,1
23441,23817,1,1
23442,23818,1,1
23443,23819,1,1
23444,23820,1,1
23445,23821,1,1
23446,23822,1,1
23447,23823,1,1
23448,23824,1,1
23449,23825,1,1
23450,23826,1,1
23451,23827,1,1
23452,23828,1,1
23453,23829,1,1
23454,23830,1,1
23455,23831,1,1
23456,23832,1,1
23457,23833,1,1
23458,23834,1,1
23459,23835,1,1
23460,23836,1,1
23461,23837,1,1
23462,23838,1,1
23463,23839,1,1
23464,23840,1,1
23465,23841,1,1
23466,23842,1,1
23467,23843,1,1
23468,23844,1,1
23469,23845,1,1
23470,23846,1,1
23471,23847,1,1
23472,23848,1,1
23473,23849,1,1
23474,23850,1,2
23475,23851,1,2
23476,23852,1,1
23477,23853,1,1
23478,23854,1,2
23479,23855,1,2
23480,23856,1,2
23481,23857,1,2
23482,23858,1,2
23483,23859,1,2
23484,23860,1,2
23485,23861,1,1
23486,23862,1,2
23487,23863,1,2
23488,23864,1,2
23489,23865,1,2
23490,23866,1,2
23491,23867,1,2
23492,23868,1,2
23493,23869,1,1
23494,23870,1,1
23495,23871,1,1
23496,23872,1,1
23497,23873,1,2
23498,23874,1,2
23499,23875,1,1
23500,23876,1,2
23501,23877,1,1
23502,23878,1,1
23503,23879,1,1
23504,23880,1,1
23505,23881,1,1
23506,23882,1,1
23507,23883,1,2
23508,23884,1,1
23509,23885,1,1
23510,23886,1,1
23511,23887,2,2
23512,23888,1,1
23513,23889,2,2
23514,23890,1,2
23515,23891,1,1
23516,23892,1,2
23517,23893,1,2
23518,23894,1,1
23519,23895,1,1
23520,23896,1,1
23521,23897,1,1
23522,23898,1,1
23523,23899,1,2
23524,23900,1,2
23525,23901,2,2
23526,23902,2,2
23527,23903,2,2
23528,23904,2,2
23529,23905,2,2
23530,23906,1,1
23531,23907,1,1
23532,23908,2,2
23533,23909,1,2
23534,23910,1,2
23535,23911,1,1
23536,23912,2,2
23537,23913,2,2
23538,23914,1,2
23539,23915,1,2
23540,23916,1,1
23541,23917,1,1
23542,23918,1,1
23543,23919,1,2
23544,23920,1,2
23545,23921,1,1
23546,23922,1,1
23547,23923,1,1
23548,23924,1,2
23549,23925,1,2
23550,23926,1,1
23551,23927,1,1
23552,23928,2,2
23553,23929,1,1
23554,23930,1,2
23555,23931,2,2
23556,23932,1,2
23557,23933,1,2
23558,23934,1,2
23559,23935,2,2
23560,23936,1,2
23561,23937,2,2
23562,23938,1,2
23563,23939,2,2
23564,23940,1,2
23565,23941,1,2
23566,23942,2,2
23567,23943,1,1
23568,23944,2,2
23569,23945,2,2
23570,23946,1,2
23571,23947,2,2
23572,23948,1,1
23573,23949,1,2
23574,23950,1,1
23575,23951,1,1
23576,23952,1,2
23577,23953,1,1
23578,23954,2,2
23579,23955,1,2
23580,23956,2,2
23581,23957,1,1
23582,23958,2,2
23583,23959,1,1
23584,23960,1,1
23585,23961,1,2
23586,23962,1,2
23587,23963,2,2
23588,23964,1,1
23589,23965,1,2
23590,23966,1,2
23591,23967,1,2
23592,23968,1,2
23593,23969,1,2
23594,23970,1,2
23595,23971,1,2
23596,23972,1,1
23597,23973,1,2
23598,23974,1,1
23599,23975,1,2
23600,23976,1,2
23601,23977,1,2
23602,23978,1,1
23603,23979,1,1
23604,23980,2,2
23605,23981,2,2
23606,23982,1,2
23607,23983,2,2
23608,23984,1,1
23609,23985,1,2
23610,23986,1,2
23611,23987,1,2
23612,23988,2,2
23613,23989,1,2
23614,23990,1,2
23615,23991,2,2
23616,23992,2,2
23617,23993,1,1
23618,23994,1,2
23619,23995,1,1
23620,23996,1,1
23621,23997,1,1
23622,23998,1,2
23623,23999,1,1
23624,24000,1,1
23625,24001,1,1
23626,24002,1,2
23627,24003,1,2
23628,24004,1,1
23629,24005,1,2
23630,24006,1,2
23631,24007,2,2
23632,24008,1,2
23633,24009,2,2
23795,24171,2,2
23796,24172,1,2
23797,24173,1,2
23798,24174,1,1
23799,24175,1,1
23800,24176,1,1
23801,24177,3,2
23802,24178,1,1
23803,24179,1,2
23804,24180,1,2
23805,24181,1,1
23806,24182,1,2
23807,24183,1,1
23808,24184,1,2
23809,24185,1,2
23810,24186,1,1
23811,24187,1,2
23812,24188,1,1
23813,24189,1,2
23814,24190,1,1
23815,24191,1,1
23816,24192,1,1
23817,24193,1,2
23818,24194,1,2
23819,24195,1,2
23820,24196,1,2
23821,24197,3,2
23822,24198,1,2
23823,24199,1,2
23824,24200,1,1
23825,24201,1,2
23826,24202,1,1
23827,24203,1,1
23828,24204,1,2
23829,24205,1,1
23830,24206,1,2
23831,24207,1,2
23832,24208,1,2
23833,24209,1,2
23834,24210,1,2
23835,24211,1,2
23836,24212,3,2
23837,24213,1,2
23838,24214,1,2
23839,24215,1,1
23840,24216,1,1
23841,24217,2,2
23842,24218,1,1
23843,24219,1,1
23844,24220,1,2
23845,24221,2,2
23846,24222,1,2
23847,24223,1,2
23848,24224,1,1
23849,24225,1,2
23850,24226,3,2
23851,24227,1,2
23852,24228,1,1
23853,24229,2,2
23854,24230,1,2
23855,24231,2,2
23856,24232,1,1
23857,24233,1,2
23858,24234,1,2
23859,24235,2,2
23860,24236,1,1
23861,24237,2,2
23862,24238,3,2
23863,24239,1,1
23864,24240,1,1
23865,24241,1,2
23866,24242,2,2
23867,24243,1,2
23868,24244,1,2
23869,24245,1,2
23870,24246,2,2
23871,24247,1,2
23872,24248,1,2
23873,24249,1,1
23874,24250,1,1
23875,24251,1,1
23876,24252,1,1
23877,24253,1,1
23878,24254,2,2
23879,24255,1,2
23880,24256,1,2
23881,24257,1,1
23882,24258,2,2
23883,24259,1,1
23884,24260,2,2
23885,24261,1,2
23886,24262,1,2
23887,24263,2,2
23888,24264,1,2
23889,24265,1,2
23890,24266,1,1
23891,24267,2,2
23892,24268,1,2
23893,24269,1,2
23894,24270,2,2
23895,24271,1,1
23896,24272,1,2
23897,24273,1,2
23898,24274,1,2
23899,24275,2,2
23900,24276,1,1
23901,24277,1,2
23902,24278,2,2
23903,24279,1,1
23904,24280,1,2
23905,24281,1,2
23906,24282,2,2
23907,24283,2,2
23908,24284,1,1
23909,24285,2,2
23910,24286,1,2
23911,24287,2,2
23912,24288,1,2
23913,24289,1,2
23914,24290,2,2
23915,24291,1,1
23916,24292,1,1
23917,24293,1,2
23918,24294,2,2
23919,24295,1,1
23920,24296,1,2
23921,24297,1,2
23922,24298,2,2
23923,24299,1,1
23924,24300,2,2
23925,24301,1,1
23926,24302,1,1
23927,24303,1,2
23928,24304,1,2
23929,24305,1,2
23930,24306,1,2
23931,24307,1,2
23932,24308,2,2
23933,24309,1,2
23934,24310,1,2
23935,24311,1,1
23936,24312,1,1
23937,24313,1,1
23938,24314,1,2
23939,24315,1,1
23940,24316,2,2
23941,24317,1,1
23942,24318,1,2
23943,24319,3,2
23944,24320,1,1
23945,24321,3,2
23946,24322,1,2
23947,24323,1,1
23948,24324,1,1
23949,24325,1,1
23950,24326,1,2
23951,24327,2,2
23952,24328,1,1
23953,24329,1,1
23954,24330,1,1
23955,24331,1,2
24169,24545,1,1
24170,24546,1,1
24171,24547,1,1
24172,24548,1,1
24173,24549,1,1
24174,24550,1,1
24175,24551,1,1
24176,24552,1,1
24177,24553,1,1
24178,24554,1,1
24179,24555,1,1
24180,24556,1,1
24181,24557,1,1
24182,24558,1,1
24183,24559,1,1
24184,24560,1,1
24185,24561,1,1
24186,24562,1,1
24187,24563,1,1
24188,24564,1,1
24189,24565,1,1
24190,24566,1,1
24191,24567,1,1
24192,24568,1,1
24193,24569,1,1
24194,24570,1,1
24195,24571,1,1
24196,24572,1,1
24197,24573,1,1
24198,24574,1,1
24199,24575,1,1
24200,24576,1,1
24201,24577,1,1
24202,24578,1,1
24203,24579,1,1
24204,24580,1,1
24205,24581,1,1
24206,24582,1,1
24207,24583,1,1
24208,24584,1,1
24209,24585,1,1
24210,24586,1,1
24211,24587,1,1
24212,24588,1,1
24213,24589,1,1
24214,24590,1,1
24215,24591,1,1
24216,24592,1,1
24217,24593,1,1
24218,24594,1,1
24219,24595,1,1
24220,24596,1,1
24221,24597,1,2
24222,24598,1,2
24223,24599,1,2
24224,24600,1,1
24225,24601,1,1
24226,24602,1,2
24227,24603,1,2
24228,24604,1,2
24229,24605,1,2
24230,24606,1,2
24231,24607,1,2
24232,24608,1,2
24233,24609,1,1
24234,24610,1,2
24235,24611,1,2
24236,24612,1,2
24237,24613,1,2
24238,24614,1,2
24239,24615,1,2
24240,24616,1,2
24241,24617,1,1
24242,24618,1,1
24243,24619,1,1
24244,24620,1,1
24245,24621,1,2
24246,24622,1,2
24247,24623,1,1
24248,24624,1,2
24249,24625,1,1
24250,24626,1,1
24251,24627,1,1
24252,24628,1,1
24253,24629,1,1
24254,24630,1,1
24255,24631,1,2
24256,24632,1,1
24257,24633,1,1
24258,24634,1,1
24259,24635,2,2
24260,24636,1,1
24261,24637,2,2
24262,24638,1,2
24263,24639,1,1
24264,24640,1,2
24265,24641,1,2
24266,24642,1,1
24267,24643,1,1
24268,24644,1,1
24269,24645,1,1
24270,24646,1,1
24271,24647,1,2
24272,24648,1,2
24273,24649,2,2
24274,24650,2,2
24275,24651,2,2
24276,24652,2,2
24277,24653,2,2
24278,24654,1,1
24279,24655,1,1
24280,24656,2,2
24281,24657,1,2
24282,24658,1,2
24283,24659,1,1
24284,24660,2,2
24285,24661,2,2
24286,24662,1,2
24287,24663,1,2
24288,24664,1,1
24289,24665,1,1
24290,24666,1,1
24291,24667,1,2
24292,24668,1,2
24293,24669,1,1
24294,24670,1,1
24295,24671,1,1
24296,24672,1,2
24297,24673,1,2
24298,24674,1,1
24299,24675,1,1
24300,24676,2,2
24301,24677,1,1
24302,24678,1,2
24303,24679,2,2
24304,24680,1,2
24305,24681,1,2
24306,24682,1,2
24307,24683,2,2
24308,24684,1,2
24309,24685,2,2
24310,24686,1,2
24311,24687,2,2
24312,24688,1,2
24313,24689,1,2
24314,24690,2,2
24315,24691,1,1
24316,24692,2,2
24317,24693,2,2
24318,24694,1,2
24319,24695,2,2
24320,24696,1,1
24321,24697,1,2
24322,24698,1,2
24323,24699,1,1
24324,24700,1,2
24325,24701,1,1
24326,24702,2,2
24327,24703,1,2
24328,24704,2,2
24329,24705,1,1
24330,24706,2,2
24331,24707,1,1
24332,24708,1,1
24333,24709,1,2
24334,24710,1,2
24335,24711,2,2
24336,24712,1,1
24337,24713,1,2
24338,24714,1,2
24339,24715,1,2
24340,24716,1,2
24341,24717,1,2
24342,24718,1,2
24343,24719,1,2
24344,24720,1,1
24345,24721,1,2
24346,24722,1,1
24347,24723,1,2
24348,24724,1,2
24349,24725,1,2
24350,24726,1,1
24351,24727,1,1
24352,24728,2,2
24353,24729,2,2
24354,24730,1,2
24355,24731,2,2
24356,24732,1,1
24357,24733,1,2
24358,24734,1,2
24359,24735,1,2
24360,24736,2,2
24361,24737,1,1
24362,24738,1,2
24363,24739,2,2
24364,24740,2,2
24365,24741,1,1
24366,24742,1,2
24367,24743,1,1
24368,24744,1,1
24369,24745,1,1
24370,24746,1,2
24371,24747,1,1
24372,24748,1,1
24373,24749,1,1
24374,24750,1,2
24375,24751,1,2
24376,24752,1,1
24377,24753,1,2
24378,24754,1,2
24379,24755,2,2
24380,24756,1,2
24381,24757,2,2
24382,24758,1,8
24383,24759,1,8
24384,24760,1,8
24385,24761,1,8
24386,24762,1,8
24387,24763,20,7
24388,24764,1,8
24389,24765,1,8
24390,24766,1,8
24391,24767,1,8
24392,24768,1,8
24393,24769,20,7
24394,24770,1,8
24395,24771,1,8
24396,24772,1,8
24397,24773,1,8
24398,24774,1,8
24399,24775,1,8
24400,24776,25,7
24401,24777,1,8
24402,24778,1,8
24403,24779,1,8
24404,24780,1,8
24405,24781,1,8
24406,24782,1,8
24407,24783,1,8
24408,24784,30,7
24409,24785,1,8
24410,24786,1,8
24411,24787,1,8
24412,24788,1,8
24413,24789,1,8
24414,24790,1,8
24415,24791,1,8
24416,24792,30,7
24417,24793,1,8
24418,24794,1,8
24419,24795,1,8
24420,24796,1,8
24421,24797,1,8
24422,24798,1,8
24423,24799,1,8
24424,24800,30,7
24425,24801,1,9
24426,24802,1,9
24427,24803,1,9
24428,24804,1,9
24429,24805,1,9
24430,24806,1,9
24431,24807,1,8
24432,24808,1,8
24433,24809,1,8
24434,24810,1,8
24435,24811,1,8
24436,24812,1,8
24437,24813,1,8
24438,24814,30,7
24439,24815,1,8
24440,24816,1,8
24441,24817,1,8
24442,24818,1,8
24443,24819,1,8
24444,24820,1,8
24445,24821,1,8
24446,24822,30,7
24447,24823,1,8
24448,24824,1,8
24449,24825,1,8
24450,24826,1,8
24451,24827,1,8
24452,24828,1,8
24453,24829,30,7
24454,24830,1,9
24455,24831,1,9
24456,24832,0,9
24457,24833,1,8
24458,24834,1,8
24459,24835,1,8
24460,24836,1,8
24461,24837,1,8
24462,24838,20,7
24463,24839,1,8
24464,24840,1,8
24465,24841,1,8
24466,24842,1,8
24467,24843,1,8
24468,24844,20,7
24469,24845,1,8
24470,24846,1,8
24471,24847,1,8
24472,24848,1,8
24473,24849,1,8
24474,24850,1,8
24475,24851,25,7
24476,24852,1,8
24477,24853,1,8
24478,24854,1,8
24479,24855,1,8
24480,24856,1,8
24481,24857,1,8
24482,24858,1,8
24483,24859,30,7
24484,24860,1,8
24485,24861,1,8
24486,24862,1,8
24487,24863,1,8
24488,24864,1,8
24489,24865,1,8
24490,24866,1,8
24491,24867,30,7
24492,24868,1,8
24493,24869,1,8
24494,24870,1,8
24495,24871,1,8
24496,24872,1,8
24497,24873,1,8
24498,24874,1,8
24499,24875,30,7
24500,24876,1,9
24501,24877,1,9
24502,24878,1,9
24503,24879,1,9
24504,24880,1,9
24505,24881,1,9
24506,24882,1,8
24507,24883,1,8
24508,24884,1,8
24509,24885,1,8
24510,24886,1,8
24511,24887,1,8
24512,24888,1,8
24513,24889,30,7
24514,24890,1,8
24515,24891,1,8
24516,24892,1,8
24517,24893,1,8
24518,24894,1,8
24519,24895,1,8
24520,24896,1,8
24521,24897,30,7
24522,24898,1,8
24523,24899,1,8
24524,24900,1,8
24525,24901,1,8
24526,24902,1,8
24527,24903,1,8
24528,24904,1,8
24529,24905,30,7
24530,24906,1,8
24531,24907,1,8
24532,24908,1,8
24533,24909,1,8
24534,24910,1,8
24535,24911,1,8
24536,24912,1,8
24537,24913,1,8
24538,24914,1,8
24539,24915,40,7
24540,24916,1,8
24541,24917,1,8
24542,24918,1,8
24543,24919,1,8
24544,24920,1,8
24545,24921,20,7
24546,24922,1,8
24547,24923,1,8
24548,24924,1,8
24549,24925,1,8
24550,24926,1,8
24551,24927,1,8
24552,24928,1,8
24553,24929,1,8
24554,24930,1,8
24555,24931,1,8
24556,24932,1,8
24557,24933,50,7
24558,24934,1,9
24559,24935,1,9
24560,24936,1,9
24561,24937,1,9
24562,24938,1,9
24563,24939,1,9
24564,24940,1,8
24565,24941,1,8
24566,24942,1,8
24567,24943,1,8
24568,24944,1,8
24569,24945,1,8
24570,24946,1,8
24571,24947,30,7
24572,24948,1,8
24573,24949,1,8
24574,24950,1,8
24575,24951,1,8
24576,24952,1,8
24577,24953,1,8
24578,24954,1,8
24579,24955,30,7
24580,24956,1,8
24581,24957,1,8
24582,24958,1,8
24583,24959,1,8
24584,24960,1,8
24585,24961,1,8
24586,24962,1,8
24587,24963,30,7
24588,24964,1,8
24589,24965,1,8
24590,24966,1,8
24591,24967,1,8
24592,24968,1,8
24593,24969,1,8
24594,24970,1,8
24595,24971,30,7
24596,24972,1,8
24597,24973,1,8
24598,24974,1,8
24599,24975,1,8
24600,24976,1,8
24601,24977,1,8
24602,24978,1,8
24603,24979,30,7
24604,24980,1,8
24605,24981,1,8
24606,24982,1,8
24607,24983,1,8
24608,24984,1,8
24609,24985,1,8
24610,24986,1,8
24611,24987,30,7
24612,24988,1,8
24613,24989,1,8
24614,24990,1,8
24615,24991,1,8
24616,24992,1,8
24617,24993,1,8
24618,24994,1,8
24619,24995,30,7
24620,24996,1,8
24621,24997,1,8
24622,24998,1,8
24623,24999,1,8
24624,25000,1,8
24625,25001,1,8
24626,25002,1,8
24627,25003,30,7
24628,25004,1,8
24629,25005,1,8
24630,25006,1,8
24631,25007,1,8
24632,25008,1,8
24633,25009,1,8
24634,25010,1,8
24635,25011,30,7
24636,25012,1,8
24637,25013,1,8
24638,25014,1,8
24639,25015,1,8
24640,25016,1,8
24641,25017,1,8
24642,25018,1,8
24643,25019,30,7
24644,25020,1,8
24645,25021,1,8
24646,25022,1,8
24647,25023,1,8
24648,25024,1,8
24649,25025,1,8
24650,25026,1,8
24651,25027,30,7
24652,25028,1,8
24653,25029,1,8
24654,25030,1,8
24655,25031,1,8
24656,25032,1,8
24657,25033,1,8
24658,25034,1,8
24659,25035,30,7
24660,25036,1,8
24661,25037,1,8
24662,25038,1,8
24663,25039,1,8
24664,25040,1,8
24665,25041,1,8
24666,25042,1,8
24667,25043,30,7
24668,25044,1,9
24669,25045,1,9
24670,25046,1,9
24671,25047,1,9
24672,25048,1,9
24673,25049,1,9
24674,25050,1,9
24675,25051,1,9
24676,25052,1,9
24677,25053,1,9
24678,25054,1,9
24679,25055,1,9
24680,25056,1,9
24681,25057,1,8
24682,25058,1,8
24683,25059,1,8
24684,25060,1,8
24685,25061,1,8
24686,25062,1,8
24687,25063,1,8
24688,25064,30,7
24689,25065,1,8
24690,25066,1,8
24691,25067,1,8
24692,25068,1,8
24693,25069,1,8
24694,25070,1,8
24695,25071,1,8
24696,25072,30,7
24697,25073,1,8
24698,25074,1,8
24699,25075,1,8
24700,25076,1,8
24701,25077,1,8
24702,25078,1,8
24703,25079,1,8
24704,25080,30,7
24705,25081,1,9
24706,25082,1,9
24707,25083,1,9
24708,25084,1,8
24709,25085,1,8
24710,25086,1,8
24711,25087,1,8
24712,25088,1,8
24713,25089,20,7
24714,25090,1,8
24715,25091,1,8
24716,25092,1,8
24717,25093,1,8
24718,25094,1,8
24719,25095,20,7
24720,25096,1,8
24721,25097,1,8
24722,25098,1,8
24723,25099,1,8
