ID,EpicF[0],EpicF[1],SuperiorF[0],SuperiorF[1],GoodF[0],GoodF[1],Epic[0],Epic[1],Superior[0],Superior[1],Good[0],Good[1]
1110,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1111,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1112,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1113,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1114,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1115,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1116,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1117,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1118,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1119,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1120,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1121,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1122,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1123,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1124,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1125,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1126,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1127,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1128,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1129,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1130,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1131,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1132,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1133,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1134,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1135,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1136,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1137,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1138,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1139,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1140,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1141,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1142,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1143,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1144,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1145,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1146,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1147,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1148,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1149,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1150,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1151,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1152,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1153,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1154,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1155,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1156,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1157,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1158,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1159,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1160,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1161,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1162,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1163,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1164,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1165,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1166,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1167,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1168,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1169,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1170,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1171,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1172,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1173,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1174,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1175,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1176,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1177,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1178,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1179,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1180,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1181,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1182,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1183,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1184,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1185,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1186,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1187,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1188,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1189,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1190,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1191,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1192,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1193,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1194,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1195,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1196,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1197,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1198,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1199,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1200,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1201,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1202,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1203,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1204,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1205,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1206,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1207,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1208,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1209,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1210,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1211,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1212,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1213,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1214,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1215,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1216,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1217,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1218,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1219,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1220,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1221,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1222,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1223,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1224,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1225,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1226,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1227,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1228,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1229,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1230,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1231,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1232,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1233,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1234,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1235,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1236,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1237,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1238,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1239,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1240,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1241,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1242,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1243,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1244,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1245,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1246,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1247,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1248,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1249,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1250,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1251,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1252,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1253,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1254,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1255,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1256,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1257,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1258,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1259,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1260,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1261,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1262,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1263,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1264,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1265,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1266,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1267,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1268,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1269,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1270,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1271,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1272,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1273,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1274,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1275,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1276,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1277,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1278,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1279,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1280,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1281,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1282,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1283,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1284,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1285,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1286,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1287,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1288,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1289,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1290,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1291,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1292,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1293,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1294,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1295,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1296,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1297,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1298,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1299,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
1300,37342.12,29873.695,37342.12,29873.695,37342.12,29873.695,37342,29873,37342,29873,37342,29873
