ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
110,13.110583,21.740501,13,21,52.442333,39.33175,29.498812,26.221167,26.221167,52.442333,39.33175,29.498812,26.221167,26.221167,52.442333,39.33175,29.498812,26.221167,26.221167,52,39,29,26,26,52,39,29,26,26,52,39,29,26,26
111,13.233312,21.90361,13,21,52.933247,39.699936,29.77495,26.466623,26.466623,52.933247,39.699936,29.77495,26.466623,26.466623,52.933247,39.699936,29.77495,26.466623,26.466623,52,39,29,26,26,52,39,29,26,26,52,39,29,26,26
112,13.357188,22.067163,13,22,53.428753,40.071564,30.053675,26.714376,26.714376,53.428753,40.071564,30.053675,26.714376,26.714376,53.428753,40.071564,30.053675,26.714376,26.714376,53,40,30,26,26,53,40,30,26,26,53,40,30,26,26
113,13.482225,22.23115,13,22,53.9289,40.446674,30.335007,26.96445,26.96445,53.9289,40.446674,30.335007,26.96445,26.96445,53.9289,40.446674,30.335007,26.96445,26.96445,53,40,30,26,26,53,40,30,26,26,53,40,30,26,26
114,13.608433,22.395555,13,22,54.43373,40.8253,30.618973,27.216866,27.216866,54.43373,40.8253,30.618973,27.216866,27.216866,54.43373,40.8253,30.618973,27.216866,27.216866,54,40,30,27,27,54,40,30,27,27,54,40,30,27,27
115,13.735821,22.56037,13,22,54.943283,41.207462,30.905598,27.471642,27.471642,54.943283,41.207462,30.905598,27.471642,27.471642,54.943283,41.207462,30.905598,27.471642,27.471642,54,41,30,27,27,54,41,30,27,27,54,41,30,27,27
116,13.864402,22.725576,13,22,55.457607,41.593204,31.194904,27.728804,27.728804,55.457607,41.593204,31.194904,27.728804,27.728804,55.457607,41.593204,31.194904,27.728804,27.728804,55,41,31,27,27,55,41,31,27,27,55,41,31,27,27
117,13.994186,22.891163,13,22,55.976746,41.98256,31.486921,27.988373,27.988373,55.976746,41.98256,31.486921,27.988373,27.988373,55.976746,41.98256,31.486921,27.988373,27.988373,55,41,31,27,27,55,41,31,27,27,55,41,31,27,27
118,14.125187,23.057114,14,23,56.500748,42.37556,31.78167,28.250374,28.250374,56.500748,42.37556,31.78167,28.250374,28.250374,56.500748,42.37556,31.78167,28.250374,28.250374,56,42,31,28,28,56,42,31,28,28,56,42,31,28,28
119,14.257413,23.223415,14,23,57.02965,42.772236,32.079178,28.514826,28.514826,57.02965,42.772236,32.079178,28.514826,28.514826,57.02965,42.772236,32.079178,28.514826,28.514826,57,42,32,28,28,57,42,32,28,28,57,42,32,28,28
120,14.390876,23.390053,14,23,57.563503,43.17263,32.37947,28.781752,28.781752,57.563503,43.17263,32.37947,28.781752,28.781752,57.563503,43.17263,32.37947,28.781752,28.781752,57,43,32,28,28,57,43,32,28,28,57,43,32,28,28
121,14.525589,23.55701,14,23,58.102356,43.576767,32.682575,29.051178,29.051178,58.102356,43.576767,32.682575,29.051178,29.051178,58.102356,43.576767,32.682575,29.051178,29.051178,58,43,32,29,29,58,43,32,29,29,58,43,32,29,29
122,14.661563,23.724272,14,23,58.64625,43.98469,32.988518,29.323126,29.323126,58.64625,43.98469,32.988518,29.323126,29.323126,58.64625,43.98469,32.988518,29.323126,29.323126,58,43,32,29,29,58,43,32,29,29,58,43,32,29,29
123,14.79881,23.89182,14,23,59.19524,44.39643,33.29732,29.59762,29.59762,59.19524,44.39643,33.29732,29.59762,29.59762,59.19524,44.39643,33.29732,29.59762,29.59762,59,44,33,29,29,59,44,33,29,29,59,44,33,29,29
124,14.937342,24.059643,14,24,59.749367,44.812027,33.60902,29.874683,29.874683,59.749367,44.812027,33.60902,29.874683,29.874683,59.749367,44.812027,33.60902,29.874683,29.874683,59,44,33,29,29,59,44,33,29,29,59,44,33,29,29
125,15.07717,24.227718,15,24,60.30868,45.23151,33.923634,30.15434,30.15434,60.30868,45.23151,33.923634,30.15434,30.15434,60.30868,45.23151,33.923634,30.15434,30.15434,60,45,33,30,30,60,45,33,30,30,60,45,33,30,30
126,15.218308,24.396032,15,24,60.873234,45.654922,34.24119,30.436617,30.436617,60.873234,45.654922,34.24119,30.436617,30.436617,60.873234,45.654922,34.24119,30.436617,30.436617,60,45,34,30,30,60,45,34,30,30,60,45,34,30,30
127,15.360766,24.564564,15,24,61.443066,46.082302,34.561726,30.721533,30.721533,61.443066,46.082302,34.561726,30.721533,30.721533,61.443066,46.082302,34.561726,30.721533,30.721533,61,46,34,30,30,61,46,34,30,30,61,46,34,30,30
128,15.504559,24.7333,15,24,62.018234,46.513676,34.885258,31.009117,31.009117,62.018234,46.513676,34.885258,31.009117,31.009117,62.018234,46.513676,34.885258,31.009117,31.009117,62,46,34,31,31,62,46,34,31,31,62,46,34,31,31
129,15.649697,24.902216,15,24,62.59879,46.949093,35.21182,31.299395,31.299395,62.59879,46.949093,35.21182,31.299395,31.299395,62.59879,46.949093,35.21182,31.299395,31.299395,62,46,35,31,31,62,46,35,31,31,62,46,35,31,31
130,15.796194,25.071295,15,25,63.184776,47.388584,35.541435,31.592388,31.592388,63.184776,47.388584,35.541435,31.592388,31.592388,63.184776,47.388584,35.541435,31.592388,31.592388,63,47,35,31,31,63,47,35,31,31,63,47,35,31,31
131,15.944062,25.094667,15,25,63.77625,47.832188,35.87414,31.888124,31.888124,63.77625,47.832188,35.87414,31.888124,31.888124,63.77625,47.832188,35.87414,31.888124,31.888124,63,47,35,31,31,63,47,35,31,31,63,47,35,31,31
132,16.093315,25.11806,16,25,64.37326,48.279945,36.209957,32.18663,32.18663,64.37326,48.279945,36.209957,32.18663,32.18663,64.37326,48.279945,36.209957,32.18663,32.18663,64,48,36,32,32,64,48,36,32,32,64,48,36,32,32
133,16.243965,25.141474,16,25,64.97586,48.73189,36.54892,32.48793,32.48793,64.97586,48.73189,36.54892,32.48793,32.48793,64.97586,48.73189,36.54892,32.48793,32.48793,64,48,36,32,32,64,48,36,32,32,64,48,36,32,32
134,16.396025,25.164911,16,25,65.5841,49.188072,36.891056,32.79205,32.79205,65.5841,49.188072,36.891056,32.79205,32.79205,65.5841,49.188072,36.891056,32.79205,32.79205,65,49,36,32,32,65,49,36,32,32,65,49,36,32,32
135,16.549507,25.188368,16,25,66.19803,49.64852,37.236393,33.099014,33.099014,66.19803,49.64852,37.236393,33.099014,33.099014,66.19803,49.64852,37.236393,33.099014,33.099014,66,49,37,33,33,66,49,37,33,33,66,49,37,33,33
136,16.704428,25.21185,16,25,66.81771,50.11328,37.58496,33.408855,33.408855,66.81771,50.11328,37.58496,33.408855,33.408855,66.81771,50.11328,37.58496,33.408855,33.408855,66,50,37,33,33,66,50,37,33,33,66,50,37,33,33
137,16.860798,25.235352,16,25,67.44319,50.582394,37.936794,33.721596,33.721596,67.44319,50.582394,37.936794,33.721596,33.721596,67.44319,50.582394,37.936794,33.721596,33.721596,67,50,37,33,33,67,50,37,33,33,67,50,37,33,33
138,17.018631,25.258875,17,25,68.074524,51.055897,38.291924,34.037262,34.037262,68.074524,51.055897,38.291924,34.037262,34.037262,68.074524,51.055897,38.291924,34.037262,34.037262,68,51,38,34,34,68,51,38,34,34,68,51,38,34,34
139,17.177944,25.282421,17,25,68.71178,51.53383,38.65037,34.35589,34.35589,68.71178,51.53383,38.65037,34.35589,34.35589,68.71178,51.53383,38.65037,34.35589,34.35589,68,51,38,34,34,68,51,38,34,34,68,51,38,34,34
140,17.338747,25.305988,17,25,69.35499,52.01624,39.01218,34.677494,34.677494,69.35499,52.01624,39.01218,34.677494,34.677494,69.35499,52.01624,39.01218,34.677494,34.677494,69,52,39,34,34,69,52,39,34,34,69,52,39,34,34
141,17.501055,25.329578,17,25,70.00422,52.503162,39.377373,35.00211,35.00211,70.00422,52.503162,39.377373,35.00211,35.00211,70.00422,52.503162,39.377373,35.00211,35.00211,70,52,39,35,35,70,52,39,35,35,70,52,39,35,35
142,17.664883,25.35319,17,25,70.65953,52.994644,39.745983,35.329765,35.329765,70.65953,52.994644,39.745983,35.329765,35.329765,70.65953,52.994644,39.745983,35.329765,35.329765,70,52,39,35,35,70,52,39,35,35,70,52,39,35,35
143,17.830242,25.376823,17,25,71.32097,53.49073,40.118046,35.660484,35.660484,71.32097,53.49073,40.118046,35.660484,35.660484,71.32097,53.49073,40.118046,35.660484,35.660484,71,53,40,35,35,71,53,40,35,35,71,53,40,35,35
144,17.997152,25.400478,17,25,71.98861,53.991455,40.49359,35.994305,35.994305,71.98861,53.991455,40.49359,35.994305,35.994305,71.98861,53.991455,40.49359,35.994305,35.994305,71,53,40,35,35,71,53,40,35,35,71,53,40,35,35
145,18.165623,25.424156,18,25,72.66249,54.49687,40.872654,36.331245,36.331245,72.66249,54.49687,40.872654,36.331245,36.331245,72.66249,54.49687,40.872654,36.331245,36.331245,72,54,40,36,36,72,54,40,36,36,72,54,40,36,36
146,18.335672,25.447857,18,25,73.34269,55.007015,41.25526,36.671345,36.671345,73.34269,55.007015,41.25526,36.671345,36.671345,73.34269,55.007015,41.25526,36.671345,36.671345,73,55,41,36,36,73,55,41,36,36,73,55,41,36,36
147,18.507313,25.471579,18,25,74.02925,55.521935,41.641453,37.014626,37.014626,74.02925,55.521935,41.641453,37.014626,37.014626,74.02925,55.521935,41.641453,37.014626,37.014626,74,55,41,37,37,74,55,41,37,37,74,55,41,37,37
148,18.68056,25.495323,18,25,74.72224,56.041676,42.031258,37.36112,37.36112,74.72224,56.041676,42.031258,37.36112,37.36112,74.72224,56.041676,42.031258,37.36112,37.36112,74,56,42,37,37,74,56,42,37,37,74,56,42,37,37
149,18.855429,25.519089,18,25,75.421715,56.566284,42.424713,37.710857,37.710857,75.421715,56.566284,42.424713,37.710857,37.710857,75.421715,56.566284,42.424713,37.710857,37.710857,75,56,42,37,37,75,56,42,37,37,75,56,42,37,37
150,19.031933,25.542877,19,25,76.12773,57.095802,42.82185,38.063866,38.063866,76.12773,57.095802,42.82185,38.063866,38.063866,76.12773,57.095802,42.82185,38.063866,38.063866,76,57,42,38,38,76,57,42,38,38,76,57,42,38,38
151,19.210093,25.566689,19,25,76.84037,57.630276,43.222706,38.420185,38.420185,76.84037,57.630276,43.222706,38.420185,38.420185,76.84037,57.630276,43.222706,38.420185,38.420185,76,57,43,38,38,76,57,43,38,38,76,57,43,38,38
152,19.389917,25.59052,19,25,77.55967,58.169754,43.627316,38.779835,38.779835,77.55967,58.169754,43.627316,38.779835,38.779835,77.55967,58.169754,43.627316,38.779835,38.779835,77,58,43,38,38,77,58,43,38,38,77,58,43,38,38
153,19.571426,25.614376,19,25,78.285706,58.71428,44.03571,39.142853,39.142853,78.285706,58.71428,44.03571,39.142853,39.142853,78.285706,58.71428,44.03571,39.142853,39.142853,78,58,44,39,39,78,58,44,39,39,78,58,44,39,39
154,19.754635,25.638254,19,25,79.01854,59.263905,44.44793,39.50927,39.50927,79.01854,59.263905,44.44793,39.50927,39.50927,79.01854,59.263905,44.44793,39.50927,39.50927,79,59,44,39,39,79,59,44,39,39,79,59,44,39,39
155,19.939558,25.662153,19,25,79.75823,59.818676,44.864006,39.879116,39.879116,79.75823,59.818676,44.864006,39.879116,39.879116,79.75823,59.818676,44.864006,39.879116,39.879116,79,59,44,39,39,79,59,44,39,39,79,59,44,39,39
156,20.126213,25.686075,20,25,80.50485,60.37864,45.283978,40.252426,40.252426,80.50485,60.37864,45.283978,40.252426,40.252426,80.50485,60.37864,45.283978,40.252426,40.252426,80,60,45,40,40,80,60,45,40,40,80,60,45,40,40
157,20.314613,25.710018,20,25,81.25845,60.943844,45.707882,40.629227,40.629227,81.25845,60.943844,45.707882,40.629227,40.629227,81.25845,60.943844,45.707882,40.629227,40.629227,81,60,45,40,40,81,60,45,40,40,81,60,45,40,40
158,20.523497,25.781984,20,25,82.01912,61.51434,46.135754,41.00956,41.00956,82.01912,61.51434,46.135754,41.00956,41.00956,82.01912,61.51434,46.135754,41.00956,41.00956,82,61,46,41,41,82,61,46,41,41,82,61,46,41,41
159,20.734509,25.854153,20,25,82.786896,62.090176,46.56763,41.393448,41.393448,82.786896,62.090176,46.56763,41.393448,41.393448,82.786896,62.090176,46.56763,41.393448,41.393448,82,62,46,41,41,82,62,46,41,41,82,62,46,41,41
160,20.947674,25.926521,20,25,83.56187,62.671402,47.00355,41.780933,41.780933,83.56187,62.671402,47.00355,41.780933,41.780933,83.56187,62.671402,47.00355,41.780933,41.780933,83,62,47,41,41,83,62,47,41,41,83,62,47,41,41
161,21.163013,25.999094,21,25,84.34409,63.258068,47.44355,42.172047,42.172047,84.34409,63.258068,47.44355,42.172047,42.172047,84.34409,63.258068,47.44355,42.172047,42.172047,84,63,47,42,42,84,63,47,42,42,84,63,47,42,42
162,21.380548,26.071869,21,26,85.13364,63.850227,47.88767,42.56682,42.56682,85.13364,63.850227,47.88767,42.56682,42.56682,85.13364,63.850227,47.88767,42.56682,42.56682,85,63,47,42,42,85,63,47,42,42,85,63,47,42,42
163,21.600302,26.144848,21,26,85.93057,64.44793,48.335945,42.965286,42.965286,85.93057,64.44793,48.335945,42.965286,42.965286,85.93057,64.44793,48.335945,42.965286,42.965286,85,64,48,42,42,85,64,48,42,42,85,64,48,42,42
164,21.822296,26.21803,21,26,86.73497,65.05122,48.78842,43.367485,43.367485,86.73497,65.05122,48.78842,43.367485,43.367485,86.73497,65.05122,48.78842,43.367485,43.367485,86,65,48,43,43,86,65,48,43,43,86,65,48,43,43
165,22.046553,26.29142,22,26,87.5469,65.66017,49.24513,43.77345,43.77345,87.5469,65.66017,49.24513,43.77345,43.77345,87.5469,65.66017,49.24513,43.77345,43.77345,87,65,49,43,43,87,65,49,43,43,87,65,49,43,43
166,22.273096,26.365013,22,26,88.366425,66.27482,49.706112,44.183212,44.183212,88.366425,66.27482,49.706112,44.183212,44.183212,88.366425,66.27482,49.706112,44.183212,44.183212,88,66,49,44,44,88,66,49,44,44,88,66,49,44,44
167,22.50195,26.438814,22,26,89.19362,66.89522,50.171413,44.59681,44.59681,89.19362,66.89522,50.171413,44.59681,44.59681,89.19362,66.89522,50.171413,44.59681,44.59681,89,66,50,44,44,89,66,50,44,44,89,66,50,44,44
168,22.733135,26.51282,22,26,90.028564,67.52142,50.641068,45.014282,45.014282,90.028564,67.52142,50.641068,45.014282,45.014282,90.028564,67.52142,50.641068,45.014282,45.014282,90,67,50,45,45,90,67,50,45,45,90,67,50,45,45
169,22.966677,26.587032,22,26,90.87132,68.15349,51.115116,45.43566,45.43566,90.87132,68.15349,51.115116,45.43566,45.43566,90.87132,68.15349,51.115116,45.43566,45.43566,90,68,51,45,45,90,68,51,45,45,90,68,51,45,45
170,23.2026,26.661453,23,26,91.72197,68.79147,51.593605,45.860985,45.860985,91.72197,68.79147,51.593605,45.860985,45.860985,91.72197,68.79147,51.593605,45.860985,45.860985,91,68,51,45,45,91,68,51,45,45,91,68,51,45,45
171,23.440928,26.736084,23,26,92.580574,69.43543,52.076576,46.290287,46.290287,92.580574,69.43543,52.076576,46.290287,46.290287,92.580574,69.43543,52.076576,46.290287,46.290287,92,69,52,46,46,92,69,52,46,46,92,69,52,46,46
172,23.681683,26.817726,23,26,93.44723,70.08542,52.564064,46.723614,46.723614,93.44723,70.08542,52.564064,46.723614,46.723614,93.44723,70.08542,52.564064,46.723614,46.723614,93,70,52,46,46,93,70,52,46,46,93,70,52,46,46
173,23.924892,27.30132,23,27,94.32198,70.741486,53.056118,47.16099,47.16099,94.32198,70.741486,53.056118,47.16099,47.16099,94.32198,70.741486,53.056118,47.16099,47.16099,94,70,53,47,47,94,70,53,47,47,94,70,53,47,47
174,24.170578,27.791615,24,27,95.20493,71.4037,53.552776,47.602467,47.602467,95.20493,71.4037,53.552776,47.602467,47.602467,95.20493,71.4037,53.552776,47.602467,47.602467,95,71,53,47,47,95,71,53,47,47,95,71,53,47,47
175,24.41877,28.288698,24,28,96.096146,72.07211,54.05408,48.048073,48.048073,96.096146,72.07211,54.05408,48.048073,48.048073,96.096146,72.07211,54.05408,48.048073,48.048073,96,72,54,48,48,96,72,54,48,48,96,72,54,48,48
176,24.669489,28.792652,24,28,96.995705,72.74678,54.56008,48.497852,48.497852,96.995705,72.74678,54.56008,48.497852,48.497852,96.995705,72.74678,54.56008,48.497852,48.497852,96,72,54,48,48,96,72,54,48,48,96,72,54,48,48
177,24.922762,29.303562,24,29,97.90368,73.42776,55.07082,48.95184,48.95184,97.90368,73.42776,55.07082,48.95184,48.95184,97.90368,73.42776,55.07082,48.95184,48.95184,97,73,55,48,48,97,73,55,48,48,97,73,55,48,48
178,25.178616,29.821514,25,29,98.82016,74.11512,55.586338,49.41008,49.41008,98.82016,74.11512,55.586338,49.41008,49.41008,98.82016,74.11512,55.586338,49.41008,49.41008,98,74,55,49,49,98,74,55,49,49,98,74,55,49,49
179,25.437075,30.346596,25,30,99.74522,74.808914,56.10668,49.87261,49.87261,99.74522,74.808914,56.10668,49.87261,49.87261,99.74522,74.808914,56.10668,49.87261,49.87261,99,74,56,49,49,99,74,56,49,49,99,74,56,49,49
180,25.698166,30.878895,25,30,100.67893,75.50919,56.631897,50.339466,50.339466,100.67893,75.50919,56.631897,50.339466,50.339466,100.67893,75.50919,56.631897,50.339466,50.339466,100,75,56,50,50,100,75,56,50,50,100,75,56,50,50
181,25.961918,31.4185,25,31,101.62138,76.21604,57.16203,50.81069,50.81069,101.62138,76.21604,57.16203,50.81069,50.81069,101.62138,76.21604,57.16203,50.81069,50.81069,101,76,57,50,50,101,76,57,50,50,101,76,57,50,50
182,26.228355,31.965504,26,31,102.57266,76.9295,57.697124,51.28633,51.28633,102.57266,76.9295,57.697124,51.28633,51.28633,102.57266,76.9295,57.697124,51.28633,51.28633,102,76,57,51,51,102,76,57,51,51,102,76,57,51,51
183,26.497505,32.519993,26,32,103.53284,77.649635,58.237225,51.766422,51.766422,103.53284,77.649635,58.237225,51.766422,51.766422,103.53284,77.649635,58.237225,51.766422,51.766422,103,77,58,51,51,103,77,58,51,51,103,77,58,51,51
184,26.769396,33.08206,26,33,104.50202,78.37651,58.782387,52.25101,52.25101,104.50202,78.37651,58.782387,52.25101,52.25101,104.50202,78.37651,58.782387,52.25101,52.25101,104,78,58,52,52,104,78,58,52,52,104,78,58,52,52
185,27.044056,33.651806,27,33,105.48026,79.1102,59.33265,52.74013,52.74013,105.48026,79.1102,59.33265,52.74013,52.74013,105.48026,79.1102,59.33265,52.74013,52.74013,105,79,59,52,52,105,79,59,52,52,105,79,59,52,52
186,27.321512,34.229317,27,34,106.46767,79.850746,59.88806,53.233833,53.233833,106.46767,79.850746,59.88806,53.233833,53.233833,106.46767,79.850746,59.88806,53.233833,53.233833,106,79,59,53,53,106,79,59,53,53,106,79,59,53,53
187,27.601793,34.814693,27,34,107.46431,80.59823,60.448673,53.732155,53.732155,107.46431,80.59823,60.448673,53.732155,53.732155,107.46431,80.59823,60.448673,53.732155,53.732155,107,80,60,53,53,107,80,60,53,53,107,80,60,53,53
188,27.884928,35.408028,27,35,108.47028,81.352715,61.014534,54.23514,54.23514,108.47028,81.352715,61.014534,54.23514,54.23514,108.47028,81.352715,61.014534,54.23514,54.23514,108,81,61,54,54,108,81,61,54,54,108,81,61,54,54
189,28.170942,36.00942,28,36,109.48567,82.11426,61.58569,54.742836,54.742836,109.48567,82.11426,61.58569,54.742836,54.742836,109.48567,82.11426,61.58569,54.742836,54.742836,109,82,61,54,54,109,82,61,54,54,109,82,61,54,54
190,28.459871,36.61897,28,36,110.51057,82.88293,62.162193,55.255283,55.255283,110.51057,82.88293,62.162193,55.255283,55.255283,110.51057,82.88293,62.162193,55.255283,55.255283,110,82,62,55,55,110,82,62,55,55,110,82,62,55,55
191,28.751738,37.236774,28,37,111.54506,83.65879,62.744095,55.77253,55.77253,111.54506,83.65879,62.744095,55.77253,55.77253,111.54506,83.65879,62.744095,55.77253,55.77253,111,83,62,55,55,111,83,62,55,55,111,83,62,55,55
192,29.046577,37.862938,29,37,112.58923,84.441925,63.331444,56.294617,56.294617,112.58923,84.441925,63.331444,56.294617,56.294617,112.58923,84.441925,63.331444,56.294617,56.294617,112,84,63,56,56,112,84,63,56,56,112,84,63,56,56
193,29.344416,38.497562,29,38,113.64318,85.23238,63.92429,56.82159,56.82159,113.64318,85.23238,63.92429,56.82159,56.82159,113.64318,85.23238,63.92429,56.82159,56.82159,113,85,63,56,56,113,85,63,56,56,113,85,63,56,56
194,29.645287,39.140747,29,39,114.70699,86.03025,64.52268,57.353497,57.353497,114.70699,86.03025,64.52268,57.353497,57.353497,114.70699,86.03025,64.52268,57.353497,57.353497,114,86,64,57,57,114,86,64,57,57,114,86,64,57,57
195,29.949217,39.792603,29,39,115.78077,86.83558,65.126686,57.890385,57.890385,115.78077,86.83558,65.126686,57.890385,57.890385,115.78077,86.83558,65.126686,57.890385,57.890385,115,86,65,57,57,115,86,65,57,57,115,86,65,57,57
196,30.25624,40.45323,30,40,116.86459,87.648445,65.736336,58.432297,58.432297,116.86459,87.648445,65.736336,58.432297,58.432297,116.86459,87.648445,65.736336,58.432297,58.432297,116,87,65,58,58,116,87,65,58,58,116,87,65,58,58
197,30.56639,41.12274,30,41,117.95856,88.468925,66.35169,58.979282,58.979282,117.95856,88.468925,66.35169,58.979282,58.979282,117.95856,88.468925,66.35169,58.979282,58.979282,117,88,66,58,58,117,88,66,58,58,117,88,66,58,58
198,30.879692,41.801243,30,41,119.06277,89.29708,66.97281,59.531387,59.531387,119.06277,89.29708,66.97281,59.531387,59.531387,119.06277,89.29708,66.97281,59.531387,59.531387,119,89,66,59,59,119,89,66,59,59,119,89,66,59,59
199,31.196182,42.488842,31,42,120.17732,90.13299,67.59975,60.08866,60.08866,120.17732,90.13299,67.59975,60.08866,60.08866,120.17732,90.13299,67.59975,60.08866,60.08866,120,90,67,60,60,120,90,67,60,60,120,90,67,60,60
200,31.51589,43.18565,31,43,121.3023,90.97672,68.232544,60.65115,60.65115,121.3023,90.97672,68.232544,60.65115,60.65115,121.3023,90.97672,68.232544,60.65115,60.65115,121,90,68,60,60,121,90,68,60,60,121,90,68,60,60
201,31.838852,43.891785,31,43,122.43781,91.82836,68.87127,61.218906,61.218906,122.43781,91.82836,68.87127,61.218906,61.218906,122.43781,91.82836,68.87127,61.218906,61.218906,122,91,68,61,61,122,91,68,61,61,122,91,68,61,61
202,32.1651,44.607353,32,44,123.58395,92.687965,69.515976,61.791977,61.791977,123.58395,92.687965,69.515976,61.791977,61.791977,123.58395,92.687965,69.515976,61.791977,61.791977,123,92,69,61,61,123,92,69,61,61,123,92,69,61,61
203,32.494663,45.33247,32,45,124.74082,93.55562,70.16672,62.37041,62.37041,124.74082,93.55562,70.16672,62.37041,62.37041,124.74082,93.55562,70.16672,62.37041,62.37041,124,93,70,62,62,124,93,70,62,62,124,93,70,62,62
204,32.82758,46.067257,32,46,125.90852,94.4314,70.82355,62.95426,62.95426,125.90852,94.4314,70.82355,62.95426,62.95426,125.90852,94.4314,70.82355,62.95426,62.95426,125,94,70,62,62,125,94,70,62,62,125,94,70,62,62
205,33.16388,46.811825,33,46,127.08716,95.31537,71.48653,63.54358,63.54358,127.08716,95.31537,71.48653,63.54358,63.54358,127.08716,95.31537,71.48653,63.54358,63.54358,127,95,71,63,63,127,95,71,63,63,127,95,71,63,63
206,33.5036,47.5663,33,47,128.27682,96.20761,72.15571,64.13841,64.13841,128.27682,96.20761,72.15571,64.13841,64.13841,128.27682,96.20761,72.15571,64.13841,64.13841,128,96,72,64,64,128,96,72,64,64,128,96,72,64,64
207,33.846775,48.330795,33,48,129.47762,97.108215,72.83116,64.73881,64.73881,129.47762,97.108215,72.83116,64.73881,64.73881,129.47762,97.108215,72.83116,64.73881,64.73881,129,97,72,64,64,129,97,72,64,64,129,97,72,64,64
208,34.19344,49.105434,34,49,130.68965,98.01724,73.51293,65.344826,65.344826,130.68965,98.01724,73.51293,65.344826,65.344826,130.68965,98.01724,73.51293,65.344826,65.344826,130,98,73,65,65,130,98,73,65,65,130,98,73,65,65
209,34.543625,49.890347,34,49,131.91304,98.934784,74.20109,65.95652,65.95652,131.91304,98.934784,74.20109,65.95652,65.95652,131.91304,98.934784,74.20109,65.95652,65.95652,131,98,74,65,65,131,98,74,65,65,131,98,74,65,65
