OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID
,,,20799,6770,0,0
,,,20800,382245,0,0
,,,20801,51723,0,0
,,,20802,277953,0,0
,,,20803,381798,0,0
,,,20804,381631,0,0
, ,,20805,381877,0,0
,,,20806,5938,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Smelting - Rank 20 Perk,,Multicraft grants up to $ev1% additional items when smelting alloys and other reagents.,20950,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Smelting - Rank 15 Perk,,+$ev1 $en1 when smelting alloys and other reagents.,20951,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Smelting - Rank 10 Perk,,+$ev1 $en1 when smelting alloys and other reagents.,20952,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Smelting - Rank 5 Perk,,+$ev1 $en1 when smelting alloys and other reagents.,20953,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Smelting - Rank 0 Perk,,+$ev1 $en1 when smelting alloys and other reagents.,20954,0,0,0
Smelting,,"Become an expert at smelting alloys and other special reagents, gaining +$ev1 $en1 per point in this Specialization.",20955,0,4622288,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Stonework - Rank 20 Per,,Multicraft grants up to $ev1% additional items when crafting stone goods.,20956,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Stonework - Rank 15 Per,,+$ev1 $en1 when crafting stone goods.,20957,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Stonework - Rank 10 Per,,+$ev1 $en1 when crafting stone goods.,20958,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Stonework - Rank 5 Perk,,+$ev1 $en1 when crafting stone goods.,20959,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Stonework - Rank 0 Perk,,+$ev1 $en1 when crafting stone goods.,20960,0,0,0
Stonework,,"Become an expert at crafting enhancements made from stone for weapons and tools, gaining +$ev1 $en1 per point in this Specialization.",20961,0,4622275,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Rank,,Learn to use Quenching Fluid Finishing Reagents on various adventuring gear.,20962,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Rank,,+$ev1 $en1 when making adventuring gear.,20963,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Rank,,+$ev1 $en1 when making adventuring gear.,20964,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Rank,,[NYI]Learn to craft a $@spellname367605.,20965,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Rank,,+$ev1 $en1 when making adventuring gear.,20966,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Rank,,+$ev1 $en1 when making adventuring gear.,20967,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Rank,,+$ev1 $en1 when making adventuring gear.,20968,0,0,0
Adventuring Gear,,"Become an expert at crafting adventuring gear such as grappling hooks, gaining +$ev1 $en1 per point in this Specialization.",20969,0,4624386,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Rank 30 ,,Learn to use Quenching Fluid Finishing Reagents with plans for profession tools and accessories.,20970,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Rank 25 ,,+$ev1 $en1 when making profession tools and accessories.,20971,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Rank 20 ,,+$ev1 $en1 when making profession tools and accessories.,20972,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Rank 15 ,,+$ev1 $en1 when making profession tools and accessories.,20973,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Rank 10 ,,Learn to craft a $@spellname371364.,20974,371364,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Rank 5 P,,+$ev1 $en1 when making profession tools and accessories.,20975,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Rank 0 P,,+$ev1 $en1 when making profession tools and accessories.,20976,0,0,0
Toolsmithing,,"Become an expert at crafting metal tools and accessories for various professions, gaining +$ev1 $en1 per point in this Specialization.",20977,0,4374707,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,Learn to use special Finishing Reagents that improve crafting quality on plans for various non-martial goods as well as [NYI]craft them faster.,20978,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,Learn a sub-specialization of your choice.,20979,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,+$ev1 $en1 when crafting non-martial goods.,20980,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,Learn a sub-specialization of your choice.,20981,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,+$ev1 $en1 when crafting non-martial goods.,20982,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,Learn a sub-specialization of your choice.,20983,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,+$ev1 $en1 when crafting non-martial goods.,20984,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,Learn a sub-specialization of your choice.,20985,0,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ra,,+$ev1 $en1 when crafting non-martial goods.,20986,0,0,0
Specialty Smithing,,"Improve at making non-martial goods, gaining +$ev1 $en1 per point in this Specialization.",20987,0,4622273,0
Smelting,,,20988,0,4622288,0
Stonework,,,20989,0,4622275,0
Adventuring Gear,,,20990,0,4624386,0
Toolsmithing,,,20991,0,4374707,0
Specialty Smithing,,Specialize in making non-martial goods such as tools and alloys.,20992,0,4622273,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ra",,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair axes and polearms.,20993,0,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ra",,"Learn to use special Finishing Reagents that improve crafting quality on plans for axes, picks, and polearms.",20994,0,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ra",,Learn to craft $@spellname371366.,20995,371366,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ra",,"+$ev1 $en1 when making axes, picks, and polearms.",20996,0,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ra",,Learn to craft $@spellname365734,20997,365734,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ra",,"+$ev1 $en1 when making axes, picks, and polearms.",20998,0,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ra",,"+$ev1 $en1 when making axes, picks, and polearms.",20999,0,0,0
"Axes, Picks & Polearms",,"Improve at making axe, picks, and polearms, gaining +1 Crafting Skill per point in this Specialization.",21000,0,4059376,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Rank 30 P,,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair short blades.,21001,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Rank 25 P,,Learn to use special Finishing Reagents that improve crafting quality on mace and hammer plans.,21002,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Rank 20 P,,Learn to craft $@spellname371412,21003,371412,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Rank 15 P,,+$ev1 $en1 when making maces and hammers.,21004,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Rank 10 P,,Learn to craft $@spellname367586,21005,367586,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Rank 5 Pe,,+$ev1 $en1 when making maces and hammers.,21006,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Rank 0 Pe,,+$ev1 $en1 when making maces and hammers.,21007,0,0,0
Maces & Hammers,,"Improve at making maces and hammers, gaining +1 Crafting Skill per point in this Specialization.",21008,0,4529128,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Rank 30 Perk,,- Learn the final sub-specialization.|n- [NYI]Learn to use Quenching Fluid Finishing Reagents on various hafted weapon and tool plans.,21009,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Rank 25 Perk,,+$ev1 $en1 when making hafted weapons and tools.,21010,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Rank 20 Perk,,Learn a sub-specialization of your choice.,21011,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Rank 15 Perk,,+$ev1 $en1 when making hafted weapons and tools.,21012,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Rank 10 Perk,,Learn a sub-specialization of your choice.,21013,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Rank 5 Perk,,+$ev1 $en1 when making hafted weapons and tools.,21014,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Rank 0 Perk,,Learn to use Optional Reagents to specify the secondary stats on many hafted weapon plans.,21015,0,0,0
Hafted,,"Improve at making hafted weapons and tools such as axes and hammers, gaining +1 Crafting Skill per point in this Specialization.",21016,0,4624387,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Rank 30 Perk,,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair long blades.,21017,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Rank 25 Perk,,Learn to use special Finishing Reagents that improve crafting quality on plans for long blades.,21018,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Rank 20 Perk,,Learn to craft a $@spellname365729.,21019,365729,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Rank 15 Perk,,+$ev1 $en1 when making long blades.,21020,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Rank 10 Perk,,Learn to craft a $@spellname367585.,21021,367585,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Rank 5 Perk,,+$ev1 $en1 when making long blades.,21022,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Rank 0 Perk,,+$ev1 $en1 when making long blades.,21023,0,0,0
Long Blades,,"Improve at making long bladed weapons and tools such as swords, glaives, and sickles, gaining +1 Crafting Skill per point in this Specialization.",21024,0,4624383,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Rank 30 Perk,,[NYI]Learn to use Tyrivite and Draconium Repair Hammers to freely repair short blades.,21025,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Rank 25 Perk,,Learn to use special Finishing Reagents that improve crafting quality on plans for short blades.,21026,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Rank 20 Perk,,Learn to craft $@spellname365731.,21027,365731,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Rank 15 Perk,,+$ev1 $en1 when making short blades.,21028,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Rank 10 Perk,,Learn to craft $@spellname365730.,21029,365730,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Rank 5 Perk,,+$ev1 $en1 when making short blades.,21030,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Rank 0 Perk,,+$ev1 $en1 when making short blades.,21031,0,0,0
Short Blades,,"Improve at making short bladed weapons and tools including knives, daggers, and fist weapons, gaining +$ev1 $en1 per point in this Specialization.",21032,0,4189041,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Rank 30 Perk,,- Learn the final sub-specialization.|n- Learn to use Quenching Fluid Finishing Reagents on various blade plans.,21033,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Rank 25 Perk,,+$ev1 $en1 when making long and short blades.,21034,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Rank 20 Perk,,Learn a sub-specialization of your choice.,21035,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Rank 15 Perk,,+$ev1 $en1 when making long or short blades.,21036,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Rank 10 Perk,,Learn a sub-specialization of your choice.,21037,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Rank 5 Perk,,+$ev1 $en1 when making long and short blades.,21038,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Rank 0 Perk,,Learn to use Optional Reagents to specify the secondary stats on many bladed weapon plans.,21039,0,0,0
Blades,,"Improve at making various bladed weapons and tools, gaining +$ev1 $en1 per point in this Specialization.",21040,0,4624383,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Rank 30 Pe,,- Learn the final sub-specialization.|n- [NYI]Weapon Crafting is $ev1% faster.|n- +$ev2 $en2 and +$ev3 $en3 when making weapons and large tools.,21041,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Rank 25 Pe,,+$ev1 $en1 when making weapons and large tools.,21042,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Rank 20 Pe,,Learn a sub-specialization of your choice.,21043,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Rank 15 Pe,,+$ev1 $en1 when making weapons and large tools.,21044,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Rank 10 Pe,,Learn a sub-specialization of your choice.,21045,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Rank 5 Per,,+$ev1 $en1 when making weapons and large tools.,21046,0,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Rank 0 Per,,Learn to use Optional Reagents to upgrade item level on most weapon plans.,21047,0,0,0
Weaponsmithing,,"Improve at making weapons and large tools, gaining +$ev1 $en1 per point in this Specialization.",21048,0,4624393,0
"Axes, Picks & Polearms",,,21049,0,4059376,0
Maces & Hammers,,,21050,0,4529128,0
Hafted,,,21051,0,4624387,0
Long Blades,,,21052,0,4624383,0
Short Blades,,,21053,0,4189041,0
Blades,,,21054,0,4624383,0
Weaponsmithing,,"Specialize in crafting weapons and some tools, increasing your ability to craft at a higher quality. In addition, learn new plans and ways to customize the weapons you craft!",21055,0,4624393,0
,,,21338,0,237389,0
,,,21339,375406,0,0
,,,21340,372469,0,0
,,,21341,375443,0,0
,,,21342,368838,0,0
,,,21343,375542,0,0
,,,21344,375797,0,0
,,,21345,375796,0,0
,,,21346,376150,0,0
,,,21347,376138,0,0
,,,21348,359816,0,0
,,,21349,370537,0,0
,,,21350,375783,0,0
,,,21351,371832,0,0
,,,21352,372233,0,0
,,,21353,376240,0,0
,,,21354,371270,0,0
,,,21355,372527,0,0
,,,21356,378196,0,0
,,,21357,376204,0,0
,,,21358,376207,0,0
,,,21359,363534,0,0
,,,21360,357170,0,0
,,,21361,373861,0,0
,,,21362,376237,0,0
,,,21363,376236,0,0
,,,21364,368412,0,0
,,,21365,381922,0,0
,,,21366,376210,0,0
,,,21367,376239,0,0
,,,21368,381921,0,0
,,,21369,371257,0,0
,,,21370,377100,0,0
,,,21371,377096,0,0
,,,21372,376179,0,0
,,,21373,373834,0,0
,,,21374,370062,0,0
,,,21375,359793,0,0
,,,21376,371426,0,0
,,,21377,369297,0,0
,,,21378,366155,0,0
,,,21379,364343,0,0
,,,21380,355936,0,0
,,,21381,362874,0,0
,,,21382,367226,0,0
,,,21383,370960,0,0
,,,21384,377086,0,0
,,,21385,377082,0,0
,,,21386,373270,0,0
,,,21387,377099,0,0
,,,21388,370845,0,0
,,,21389,370821,0,0
,,,21390,370843,0,0
,,,21391,369908,0,0
,,,21392,375757,0,0
,,,21393,376159,0,0
,,,21394,376156,0,0
,,,21395,370452,0,0
,,,21396,375777,0,0
,,,21397,369375,0,0
,,,21398,359073,0,0
,,,21399,376890,0,0
,,,21400,370839,0,0
,,Quell's cooldown is reduced by 20 sec.,21401,371016,0,0
,,,21402,371038,0,0
,,,21403,376888,0,0
,,,21404,370783,0,0
,,,21405,368847,0,0
,,,21406,369846,0,0
,,,21407,375801,0,0
,,Pyre and Living Flame extend the duration of your Fire Breath's damage over time by 1 sec.,21408,370819,0,0
,,,21409,371034,0,0
,,,21410,375722,0,0
,,,21411,375087,0,0
,,Empower spells reach maximum level in 20% less time.,21412,370781,0,0
,,,21413,375783,0,0
,,,21414,375725,0,0
,,,21415,369089,0,0
,,,21416,376872,0,0
,,,21417,357211,0,0
,,,21418,375721,0,0
,,,21419,375618,0,0
,,,21420,370962,0,0
,,,21421,376889,0,0
,,,21422,370837,0,0
,,,21423,365937,0,0
,,,21424,371032,0,0
,,,21425,374968,0,0
,,,21426,370888,0,0
,,,21427,375561,0,0
,,,21428,374227,0,0
,,,21429,375577,0,0
,,,21430,375574,0,0
,,,21431,374348,0,0
,,,21432,375556,0,0
,,,21433,375517,0,0
,,,21434,376930,0,0
,,,21435,370886,0,0
,,,21436,369990,0,0
,,,21437,370665,0,0
,,,21438,365933,0,0
,,,21439,374346,0,0
,,,21440,369909,0,0
,,,21441,369939,0,0
,,,21442,368432,0,0
,,,21443,375507,0,0
,,,21444,375528,0,0
,,,21445,358385,0,0
,,,21446,369913,0,0
,,,21447,351338,0,0
,,,21448,376164,0,0
,,,21449,375510,0,0
,,,21450,372048,0,0
,,,21451,369459,0,0
,,,21452,375544,0,0
,,,21453,360806,0,0
,,,21454,374251,0,0
,,,21455,375554,0,0
,,,21456,360995,0,0
,,,21457,365585,0,0
,,,21458,363916,0,0
,,,21459,370897,0,0
,,,21460,375520,0,0
,,,21461,371806,0,0
,,,21462,376166,0,0
,,,21463,370553,0,0
,,,21768,320976,0,0
,,,21769,53351,0,0
,,,21770,53351,0,0
,,,21771,147362,0,0
,,,21772,34026,0,0
,,,21773,259489,0,0
,,,21774,187707,0,0
,,,21775,257620,0,0
,,,21776,269751,0,0
,,,21777,190925,0,0
,,,21778,378948,0,0
,,,21779,294029,0,0
,,,21780,378916,0,0
,,,21781,378934,0,0
,,,21782,186270,0,0
,,,21783,212436,0,0
,,,21784,187708,0,0
,,,21785,231550,0,0
,,,21786,260285,0,0
,,,21787,321290,0,0
,,,21788,378951,0,0
,,,21789,203415,0,0
,,,21790,378953,0,0
,,,21791,378955,0,0
,,,21792,378961,0,0
,,,21793,378950,0,0
,,Increase the range of your Raptor Strike and Mongoose Bite to 40 yards for 15 sec.,21794,186289,0,0
,,,21795,378937,0,0
,,,21796,260248,0,0
,,,21797,263186,0,0
,Replaces Raptor Strike,,21798,259387,0,0
,,,21799,265895,0,0
,,,21800,259495,0,0
,,,21801,260331,0,0
,,,21802,266779,0,0
,,,21803,360966,0,0
,,,21804,264332,0,0
,,,21805,378940,0,0
,,,21806,378962,0,0
,,,21807,378956,0,0
,,,21808,271014,0,0
,,,21809,155228,0,0
,,,21810,186387,0,0
,,,21811,19434,0,0
,,,21812,378774,0,0
,,,21813,260402,0,0
,,,21814,257621,0,0
,,,21815,204089,0,0
,,,21816,260240,0,0
,,,21817,378771,0,0
,,,21818,260228,0,0
,,,21819,257044,0,0
,,,21820,378888,0,0
,,,21821,288613,0,0
,,,21822,378769,0,0
,,,21823,321281,0,0
,,,21824,194595,0,0
,,,21825,355589,0,0
,,,21826,321287,0,0
Sharpshooter,,,21827,378907,0,0
,,,21828,378766,0,0
,,,21829,378880,0,0
,,,21830,260243,0,0
,,,21831,193533,0,0
,,Kill Shot has two charges.,21832,321460,0,0
,,,21833,260367,0,0
,,,21834,378905,0,0
,,,21835,321293,0,0
,,,21836,378767,0,0
,,,21837,336867,0,0
,,,21838,260393,0,0
,,,21839,321018,0,0
,,,21840,190852,0,0
,,,21841,378765,0,0
,,,21842,260404,0,0
,,,21843,274447,0,0
,,,21844,336849,0,0
,,,21845,378913,0,0
,,,21846,378910,0,0
,,,21847,378739,0,0
,,,21848,269737,0,0
,,,21849,273887,0,0
,,,21850,271788,0,0
,,,21851,5116,0,0
,,,21852,377525,0,0
,,,21853,19801,0,0
,,,21854,162488,0,0
,,,21855,231546,0,0
,,,21856,236776,0,0
,,,21857,19577,0,0
,,,21858,268501,0,0
,,,21859,378014,0,0
,,Your pet takes 45/90% reduced damage while under the effect of your Misdirection.,21860,331463,0,0
,,,21861,147362,0,0
,,,21862,260309,0,0
,,,21863,201430,0,0
,,,21864,212431,0,0
,,,21865,342049,0,0
,,,21866,325028,0,0
,,,21867,259391,0,0
,,,21868,2643,0,0
,,,21869,378002,0,0
,,,21870,343244,0,0
,,,21871,321468,0,0
,,,21872,109215,0,0
,,,21873,378004,0,0
,,,21874,343247,0,0
,,,21875,34477,0,0
,,,21876,270581,0,0
,,,21877,378007,0,0
,,,21878,1513,0,0
,,,21879,187698,0,0
,,,21880,378759,0,0
,,,21881,343248,0,0
,,,21882,199921,0,0
,,,21883,378010,0,0
,,,21884,266921,0,0
,,,21885,199483,0,0
,,,21886,34026,0,0
,,,21887,120360,0,0
,,,21888,343242,0,0
,,,21889,109248,0,0
,,,21890,213691,0,0
,,,21891,355589,0,0
