ID,CondType,TraitTreeID,Field_10_0_0_44649_003,Field_10_0_0_44649_004,Field_10_0_0_44649_005,SpecSetID,TraitNodeGroupID,TraitNodeID,TraitCurrencyID,SpentAmountRequired,Flags,Field_10_0_0_44649_012,FreeSharedStringID,SpendMoreSharedStringID
8898,2,343,1,0,0,0,0,28208,9,10,0,0,0,0
8899,2,343,1,0,0,0,0,28208,9,5,0,0,0,0
8900,2,343,1,0,0,0,0,28208,1413,1,0,0,0,0
8901,2,343,1,0,0,0,0,28209,9,20,0,0,0,0
8902,2,343,1,0,0,0,0,28209,9,15,0,0,0,0
8903,2,343,1,0,0,0,0,28209,9,10,0,0,0,0
8904,2,343,1,0,0,0,0,28209,9,5,0,0,0,0
8905,2,343,1,0,0,0,0,28209,1412,1,0,0,0,0
8906,2,343,1,0,0,0,0,28210,9,20,0,0,0,0
8907,2,343,1,0,0,0,0,28210,9,15,0,0,0,0
8908,2,343,1,0,0,0,0,28210,9,10,0,0,0,0
8909,2,343,1,0,0,0,0,28210,9,5,0,0,0,0
8910,2,343,1,0,0,0,0,28210,1412,1,0,0,0,0
8911,2,343,1,0,0,0,0,28211,9,20,0,0,0,0
8912,2,343,1,0,0,0,0,28211,9,15,0,0,0,0
8913,2,343,1,0,0,0,0,28211,9,10,0,0,0,0
8914,2,343,1,0,0,0,0,28211,9,5,0,0,0,0
8915,2,343,1,0,0,0,0,28211,1412,1,0,0,0,0
8916,2,343,1,0,0,0,0,28212,9,20,0,0,0,0
8917,2,343,1,0,0,0,0,28212,9,15,0,0,0,0
8918,2,343,1,0,0,0,0,28212,9,10,0,0,0,0
8919,2,343,1,0,0,0,0,28212,9,5,0,0,0,0
8920,2,343,1,0,0,0,0,28212,1412,1,0,0,0,0
8921,2,343,1,0,0,0,0,28213,9,30,0,0,0,0
8922,2,343,1,0,0,0,0,28213,9,25,0,0,0,0
8923,2,343,1,0,0,0,0,28213,9,20,0,0,0,0
8924,2,343,1,0,0,0,0,28213,9,15,0,0,0,0
8925,2,343,1,0,0,0,0,28213,9,10,0,0,0,0
8926,2,343,1,0,0,0,0,28213,9,5,0,0,0,0
8927,2,343,1,0,0,0,0,28213,1413,1,0,0,0,0
8928,2,343,1,0,0,0,0,28214,9,30,0,0,0,0
8929,2,343,1,0,0,0,0,28214,9,25,0,0,0,0
8930,2,343,1,0,0,0,0,28214,9,20,0,0,0,0
8931,2,343,1,0,0,0,0,28214,9,15,0,0,0,0
8932,2,343,1,0,0,0,0,28214,9,10,0,0,0,0
8933,2,343,1,0,0,0,0,28214,9,5,0,0,0,0
8934,2,343,1,0,0,0,0,28214,19,1,0,0,0,0
8935,2,344,1,0,0,0,0,28245,8,45,0,0,0,0
8936,2,344,1,0,0,0,0,28245,8,40,0,0,0,0
8937,2,344,1,0,0,0,0,28245,8,35,0,0,0,0
8938,2,344,1,0,0,0,0,28245,8,30,0,0,0,0
8939,2,344,1,0,0,0,0,28245,8,25,0,0,0,0
8940,2,344,1,0,0,0,0,28245,8,20,0,0,0,0
8941,2,344,1,0,0,0,0,28245,8,15,0,0,0,0
8942,2,344,1,0,0,0,0,28245,8,10,0,0,0,0
8943,2,344,1,0,0,0,0,28245,8,5,0,0,0,0
8944,2,344,1,0,0,0,0,28245,1417,1,0,0,0,0
8945,2,344,1,0,0,0,0,28246,8,30,0,0,0,0
8946,2,344,1,0,0,0,0,28246,8,25,0,0,0,0
8947,2,344,1,0,0,0,0,28246,8,20,0,0,0,0
8948,2,344,1,0,0,0,0,28246,8,15,0,0,0,0
8949,2,344,1,0,0,0,0,28246,8,10,0,0,0,0
8950,2,344,1,0,0,0,0,28246,8,5,0,0,0,0
8951,2,344,1,0,0,0,0,28246,1417,1,0,0,0,0
8952,2,344,1,0,0,0,0,28247,8,25,0,0,0,0
8953,2,344,1,0,0,0,0,28247,8,20,0,0,0,0
8954,2,344,1,0,0,0,0,28247,8,15,0,0,0,0
8955,2,344,1,0,0,0,0,28247,8,10,0,0,0,0
8956,2,344,1,0,0,0,0,28247,8,5,0,0,0,0
8957,2,344,1,0,0,0,0,28247,1417,1,0,0,0,0
8958,2,344,1,0,0,0,0,28248,8,30,0,0,0,0
8959,2,344,1,0,0,0,0,28248,8,25,0,0,0,0
8960,2,344,1,0,0,0,0,28248,8,20,0,0,0,0
8961,2,344,1,0,0,0,0,28248,8,15,0,0,0,0
8962,2,344,1,0,0,0,0,28248,8,10,0,0,0,0
8963,2,344,1,0,0,0,0,28248,8,5,0,0,0,0
8964,2,344,1,0,0,0,0,28248,18,1,0,0,0,0
8965,2,345,1,0,0,0,0,28294,8,40,0,0,0,0
8966,2,345,1,0,0,0,0,28294,8,35,0,0,0,0
8967,2,345,1,0,0,0,0,28294,8,30,0,0,0,0
8968,2,345,1,0,0,0,0,28294,8,25,0,0,0,0
8969,2,345,1,0,0,0,0,28294,8,20,0,0,0,0
8970,2,345,1,0,0,0,0,28294,8,15,0,0,0,0
8971,2,345,1,0,0,0,0,28294,8,10,0,0,0,0
8972,2,345,1,0,0,0,0,28294,8,5,0,0,0,0
8973,2,345,1,0,0,0,0,28294,1422,1,0,0,0,0
8974,2,345,1,0,0,0,0,28295,8,40,0,0,0,0
8975,2,345,1,0,0,0,0,28295,8,35,0,0,0,0
8976,2,345,1,0,0,0,0,28295,8,30,0,0,0,0
8977,2,345,1,0,0,0,0,28295,8,25,0,0,0,0
8978,2,345,1,0,0,0,0,28295,8,20,0,0,0,0
8979,2,345,1,0,0,0,0,28295,8,15,0,0,0,0
8980,2,345,1,0,0,0,0,28295,8,10,0,0,0,0
8981,2,345,1,0,0,0,0,28295,8,5,0,0,0,0
8982,2,345,1,0,0,0,0,28295,1422,1,0,0,0,0
8983,2,345,1,0,0,0,0,28296,8,40,0,0,0,0
8984,2,345,1,0,0,0,0,28296,8,35,0,0,0,0
8985,2,345,1,0,0,0,0,28296,8,30,0,0,0,0
8986,2,345,1,0,0,0,0,28296,8,25,0,0,0,0
8987,2,345,1,0,0,0,0,28296,8,20,0,0,0,0
8988,2,345,1,0,0,0,0,28296,8,15,0,0,0,0
8989,2,345,1,0,0,0,0,28296,8,10,0,0,0,0
8990,2,345,1,0,0,0,0,28296,8,5,0,0,0,0
8991,2,345,1,0,0,0,0,28296,1422,1,0,0,0,0
8992,2,345,1,0,0,0,0,28297,8,40,0,0,0,0
8993,2,345,1,0,0,0,0,28297,8,35,0,0,0,0
8994,2,345,1,0,0,0,0,28297,8,30,0,0,0,0
8995,2,345,1,0,0,0,0,28297,8,25,0,0,0,0
8996,2,345,1,0,0,0,0,28297,8,20,0,0,0,0
8997,2,345,1,0,0,0,0,28297,8,15,0,0,0,0
8998,2,345,1,0,0,0,0,28297,8,10,0,0,0,0
8999,2,345,1,0,0,0,0,28297,8,5,0,0,0,0
9000,2,345,1,0,0,0,0,28297,1422,1,0,0,0,0
9001,2,345,1,0,0,0,0,28298,8,40,0,0,0,0
9002,2,345,1,0,0,0,0,28298,8,35,0,0,0,0
9003,2,345,1,0,0,0,0,28298,8,30,0,0,0,0
9004,2,345,1,0,0,0,0,28298,8,25,0,0,0,0
9005,2,345,1,0,0,0,0,28298,8,20,0,0,0,0
9006,2,345,1,0,0,0,0,28298,8,15,0,0,0,0
9007,2,345,1,0,0,0,0,28298,8,10,0,0,0,0
9008,2,345,1,0,0,0,0,28298,8,5,0,0,0,0
9009,2,345,1,0,0,0,0,28298,18,1,0,0,0,0
9010,2,346,1,0,0,0,0,28310,8,50,0,0,0,0
9011,2,346,1,0,0,0,0,28310,8,45,0,0,0,0
9012,2,346,1,0,0,0,0,28310,8,40,0,0,0,0
9013,2,346,1,0,0,0,0,28310,8,35,0,0,0,0
9014,2,346,1,0,0,0,0,28310,8,30,0,0,0,0
9015,2,346,1,0,0,0,0,28310,8,25,0,0,0,0
9016,2,346,1,0,0,0,0,28310,8,20,0,0,0,0
9017,2,346,1,0,0,0,0,28310,8,15,0,0,0,0
9018,2,346,1,0,0,0,0,28310,8,10,0,0,0,0
9019,2,346,1,0,0,0,0,28310,8,5,0,0,0,0
9020,2,346,1,0,0,0,0,28310,0,1,0,0,0,0
9021,2,347,1,0,0,0,0,28360,8,30,0,0,0,0
9022,2,347,1,0,0,0,0,28360,8,25,0,0,0,0
9023,2,347,1,0,0,0,0,28360,8,20,0,0,0,0
9024,2,347,1,0,0,0,0,28360,8,15,0,0,0,0
9025,2,347,1,0,0,0,0,28360,8,10,0,0,0,0
9026,2,347,1,0,0,0,0,28360,8,5,0,0,0,0
9027,2,347,1,0,0,0,0,28360,1426,1,0,0,0,0
9028,2,347,1,0,0,0,0,28361,8,30,0,0,0,0
9029,2,347,1,0,0,0,0,28361,8,25,0,0,0,0
9030,2,347,1,0,0,0,0,28361,8,20,0,0,0,0
9031,2,347,1,0,0,0,0,28361,8,15,0,0,0,0
9032,2,347,1,0,0,0,0,28361,8,10,0,0,0,0
9033,2,347,1,0,0,0,0,28361,8,5,0,0,0,0
9034,2,347,1,0,0,0,0,28361,1426,1,0,0,0,0
9035,2,347,1,0,0,0,0,28362,8,30,0,0,0,0
9036,2,347,1,0,0,0,0,28362,8,25,0,0,0,0
9037,2,347,1,0,0,0,0,28362,8,20,0,0,0,0
9038,2,347,1,0,0,0,0,28362,8,15,0,0,0,0
9039,2,347,1,0,0,0,0,28362,8,10,0,0,0,0
9040,2,347,1,0,0,0,0,28362,8,5,0,0,0,0
9041,2,347,1,0,0,0,0,28362,1430,1,0,0,0,0
9042,2,347,1,0,0,0,0,28363,8,30,0,0,0,0
9043,2,347,1,0,0,0,0,28363,8,25,0,0,0,0
9044,2,347,1,0,0,0,0,28363,8,20,0,0,0,0
9045,2,347,1,0,0,0,0,28363,8,15,0,0,0,0
9046,2,347,1,0,0,0,0,28363,8,10,0,0,0,0
9047,2,347,1,0,0,0,0,28363,8,5,0,0,0,0
9048,2,347,1,0,0,0,0,28363,1429,1,0,0,0,0
9049,2,347,1,0,0,0,0,28364,8,30,0,0,0,0
9050,2,347,1,0,0,0,0,28364,8,25,0,0,0,0
9051,2,347,1,0,0,0,0,28364,8,20,0,0,0,0
9052,2,347,1,0,0,0,0,28364,8,15,0,0,0,0
9053,2,347,1,0,0,0,0,28364,8,10,0,0,0,0
9054,2,347,1,0,0,0,0,28364,8,5,0,0,0,0
9055,2,347,1,0,0,0,0,28364,1429,1,0,0,0,0
9056,2,347,1,0,0,0,0,28365,8,30,0,0,0,0
9057,2,347,1,0,0,0,0,28365,8,25,0,0,0,0
9058,2,347,1,0,0,0,0,28365,8,20,0,0,0,0
9059,2,347,1,0,0,0,0,28365,8,15,0,0,0,0
9060,2,347,1,0,0,0,0,28365,8,10,0,0,0,0
9061,2,347,1,0,0,0,0,28365,8,5,0,0,0,0
9062,2,347,1,0,0,0,0,28365,1430,1,0,0,0,0
9063,2,347,1,0,0,0,0,28366,8,30,0,0,0,0
9064,2,347,1,0,0,0,0,28366,8,25,0,0,0,0
9065,2,347,1,0,0,0,0,28366,8,20,0,0,0,0
9066,2,347,1,0,0,0,0,28366,8,15,0,0,0,0
9067,2,347,1,0,0,0,0,28366,8,10,0,0,0,0
9068,2,347,1,0,0,0,0,28366,8,5,0,0,0,0
9069,2,347,1,0,0,0,0,28366,18,1,0,0,0,0
9070,2,348,1,0,0,0,0,28428,9,20,0,0,0,0
9071,2,348,1,0,0,0,0,28428,9,15,0,0,0,0
9072,2,348,1,0,0,0,0,28428,9,10,0,0,0,0
9073,2,348,1,0,0,0,0,28428,9,5,0,0,0,0
9074,2,348,1,0,0,0,0,28428,1435,1,0,0,0,0
9075,2,348,1,0,0,0,0,28429,9,20,0,0,0,0
9076,2,348,1,0,0,0,0,28429,9,15,0,0,0,0
9077,2,348,1,0,0,0,0,28429,9,10,0,0,0,0
9078,2,348,1,0,0,0,0,28429,9,5,0,0,0,0
9079,2,348,1,0,0,0,0,28429,1435,1,0,0,0,0
9080,2,348,1,0,0,0,0,28430,9,20,0,0,0,0
9081,2,348,1,0,0,0,0,28430,9,15,0,0,0,0
9082,2,348,1,0,0,0,0,28430,9,10,0,0,0,0
9083,2,348,1,0,0,0,0,28430,9,5,0,0,0,0
9084,2,348,1,0,0,0,0,28430,1435,1,0,0,0,0
9085,2,348,1,0,0,0,0,28431,9,20,0,0,0,0
9086,2,348,1,0,0,0,0,28431,9,15,0,0,0,0
9087,2,348,1,0,0,0,0,28431,9,10,0,0,0,0
9088,2,348,1,0,0,0,0,28431,9,5,0,0,0,0
9089,2,348,1,0,0,0,0,28431,1435,1,0,0,0,0
9090,2,348,1,0,0,0,0,28432,9,30,0,0,0,0
9091,2,348,1,0,0,0,0,28432,9,25,0,0,0,0
9092,2,348,1,0,0,0,0,28432,9,20,0,0,0,0
9093,2,348,1,0,0,0,0,28432,9,15,0,0,0,0
9094,2,348,1,0,0,0,0,28432,9,10,0,0,0,0
9095,2,348,1,0,0,0,0,28432,9,5,0,0,0,0
9096,2,348,1,0,0,0,0,28432,1441,1,0,0,0,0
9097,2,348,1,0,0,0,0,28433,9,20,0,0,0,0
9098,2,348,1,0,0,0,0,28433,9,15,0,0,0,0
9099,2,348,1,0,0,0,0,28433,9,10,0,0,0,0
9100,2,348,1,0,0,0,0,28433,9,5,0,0,0,0
9101,2,348,1,0,0,0,0,28433,1440,1,0,0,0,0
9102,2,348,1,0,0,0,0,28434,9,20,0,0,0,0
9103,2,348,1,0,0,0,0,28434,9,15,0,0,0,0
9104,2,348,1,0,0,0,0,28434,9,10,0,0,0,0
9105,2,348,1,0,0,0,0,28434,9,5,0,0,0,0
9106,2,348,1,0,0,0,0,28434,1440,1,0,0,0,0
9107,2,348,1,0,0,0,0,28435,9,20,0,0,0,0
9108,2,348,1,0,0,0,0,28435,9,15,0,0,0,0
9109,2,348,1,0,0,0,0,28435,9,10,0,0,0,0
9110,2,348,1,0,0,0,0,28435,9,5,0,0,0,0
9111,2,348,1,0,0,0,0,28435,1440,1,0,0,0,0
9112,2,348,1,0,0,0,0,28436,9,20,0,0,0,0
9113,2,348,1,0,0,0,0,28436,9,15,0,0,0,0
9114,2,348,1,0,0,0,0,28436,9,10,0,0,0,0
9115,2,348,1,0,0,0,0,28436,9,5,0,0,0,0
9116,2,348,1,0,0,0,0,28436,1440,1,0,0,0,0
9117,2,348,1,0,0,0,0,28437,9,30,0,0,0,0
9118,2,348,1,0,0,0,0,28437,9,25,0,0,0,0
9119,2,348,1,0,0,0,0,28437,9,20,0,0,0,0
9120,2,348,1,0,0,0,0,28437,9,15,0,0,0,0
9121,2,348,1,0,0,0,0,28437,9,10,0,0,0,0
9122,2,348,1,0,0,0,0,28437,9,5,0,0,0,0
9123,2,348,1,0,0,0,0,28437,1441,1,0,0,0,0
9124,2,348,1,0,0,0,0,28438,9,30,0,0,0,0
9125,2,348,1,0,0,0,0,28438,9,25,0,0,0,0
9126,2,348,1,0,0,0,0,28438,9,20,0,0,0,0
9127,2,348,1,0,0,0,0,28438,9,15,0,0,0,0
9128,2,348,1,0,0,0,0,28438,9,10,0,0,0,0
9129,2,348,1,0,0,0,0,28438,9,5,0,0,0,0
9130,2,348,1,0,0,0,0,28438,19,1,0,0,0,0
9131,2,349,1,0,0,0,0,28470,9,20,0,0,0,0
9132,2,349,1,0,0,0,0,28470,9,15,0,0,0,0
9133,2,349,1,0,0,0,0,28470,9,10,0,0,0,0
9134,2,349,1,0,0,0,0,28470,9,5,0,0,0,0
9135,2,349,1,0,0,0,0,28470,1446,1,0,0,0,0
9136,2,349,1,0,0,0,0,28471,9,20,0,0,0,0
9137,2,349,1,0,0,0,0,28471,9,15,0,0,0,0
9138,2,349,1,0,0,0,0,28471,9,10,0,0,0,0
9139,2,349,1,0,0,0,0,28471,9,5,0,0,0,0
9140,2,349,1,0,0,0,0,28471,1446,1,0,0,0,0
9141,2,349,1,0,0,0,0,28472,9,30,0,0,0,0
9142,2,349,1,0,0,0,0,28472,9,25,0,0,0,0
9143,2,349,1,0,0,0,0,28472,9,20,0,0,0,0
9144,2,349,1,0,0,0,0,28472,9,15,0,0,0,0
9145,2,349,1,0,0,0,0,28472,9,10,0,0,0,0
9146,2,349,1,0,0,0,0,28472,9,5,0,0,0,0
9147,2,349,1,0,0,0,0,28472,1446,1,0,0,0,0
9148,2,349,1,0,0,0,0,28473,9,30,0,0,0,0
9149,2,349,1,0,0,0,0,28473,9,25,0,0,0,0
9150,2,349,1,0,0,0,0,28473,9,20,0,0,0,0
9151,2,349,1,0,0,0,0,28473,9,15,0,0,0,0
9152,2,349,1,0,0,0,0,28473,9,10,0,0,0,0
9153,2,349,1,0,0,0,0,28473,9,5,0,0,0,0
9154,2,349,1,0,0,0,0,28473,1446,1,0,0,0,0
9155,2,349,1,0,0,0,0,28474,9,30,0,0,0,0
9156,2,349,1,0,0,0,0,28474,9,25,0,0,0,0
9157,2,349,1,0,0,0,0,28474,9,20,0,0,0,0
9158,2,349,1,0,0,0,0,28474,9,15,0,0,0,0
9159,2,349,1,0,0,0,0,28474,9,10,0,0,0,0
9160,2,349,1,0,0,0,0,28474,9,5,0,0,0,0
9161,2,349,1,0,0,0,0,28474,19,1,0,0,0,0
9162,2,350,1,0,0,0,0,28536,9,20,0,0,0,0
9163,2,350,1,0,0,0,0,28536,9,15,0,0,0,0
9164,2,350,1,0,0,0,0,28536,9,10,0,0,0,0
9165,2,350,1,0,0,0,0,28536,9,5,0,0,0,0
9166,2,350,1,0,0,0,0,28536,1451,1,0,0,0,0
9167,2,350,1,0,0,0,0,28537,9,20,0,0,0,0
9168,2,350,1,0,0,0,0,28537,9,15,0,0,0,0
9169,2,350,1,0,0,0,0,28537,9,10,0,0,0,0
9170,2,350,1,0,0,0,0,28537,9,5,0,0,0,0
9171,2,350,1,0,0,0,0,28537,1451,1,0,0,0,0
9172,2,350,1,0,0,0,0,28538,9,20,0,0,0,0
9173,2,350,1,0,0,0,0,28538,9,15,0,0,0,0
9174,2,350,1,0,0,0,0,28538,9,10,0,0,0,0
9175,2,350,1,0,0,0,0,28538,9,5,0,0,0,0
9176,2,350,1,0,0,0,0,28538,1451,1,0,0,0,0
9177,2,350,1,0,0,0,0,28539,9,20,0,0,0,0
9178,2,350,1,0,0,0,0,28539,9,15,0,0,0,0
9179,2,350,1,0,0,0,0,28539,9,10,0,0,0,0
9180,2,350,1,0,0,0,0,28539,9,5,0,0,0,0
9181,2,350,1,0,0,0,0,28539,1451,1,0,0,0,0
9182,2,350,1,0,0,0,0,28540,9,30,0,0,0,0
9183,2,350,1,0,0,0,0,28540,9,25,0,0,0,0
9184,2,350,1,0,0,0,0,28540,9,20,0,0,0,0
9185,2,350,1,0,0,0,0,28540,9,15,0,0,0,0
9186,2,350,1,0,0,0,0,28540,9,10,0,0,0,0
9187,2,350,1,0,0,0,0,28540,9,5,0,0,0,0
9188,2,350,1,0,0,0,0,28540,1457,1,0,0,0,0
9189,2,350,1,0,0,0,0,28541,9,20,0,0,0,0
9190,2,350,1,0,0,0,0,28541,9,15,0,0,0,0
9191,2,350,1,0,0,0,0,28541,9,10,0,0,0,0
9192,2,350,1,0,0,0,0,28541,9,5,0,0,0,0
9193,2,350,1,0,0,0,0,28541,1456,1,0,0,0,0
9194,2,350,1,0,0,0,0,28542,9,20,0,0,0,0
9195,2,350,1,0,0,0,0,28542,9,15,0,0,0,0
9196,2,350,1,0,0,0,0,28542,9,10,0,0,0,0
9197,2,350,1,0,0,0,0,28542,9,5,0,0,0,0
9198,2,350,1,0,0,0,0,28542,1456,1,0,0,0,0
9199,2,350,1,0,0,0,0,28543,9,20,0,0,0,0
9200,2,350,1,0,0,0,0,28543,9,15,0,0,0,0
9201,2,350,1,0,0,0,0,28543,9,10,0,0,0,0
9202,2,350,1,0,0,0,0,28543,9,5,0,0,0,0
9203,2,350,1,0,0,0,0,28543,1456,1,0,0,0,0
9204,2,350,1,0,0,0,0,28544,9,20,0,0,0,0
9205,2,350,1,0,0,0,0,28544,9,15,0,0,0,0
9206,2,350,1,0,0,0,0,28544,9,10,0,0,0,0
9207,2,350,1,0,0,0,0,28544,9,5,0,0,0,0
9208,2,350,1,0,0,0,0,28544,1456,1,0,0,0,0
9209,2,350,1,0,0,0,0,28545,9,30,0,0,0,0
9210,2,350,1,0,0,0,0,28545,9,25,0,0,0,0
9211,2,350,1,0,0,0,0,28545,9,20,0,0,0,0
9212,2,350,1,0,0,0,0,28545,9,15,0,0,0,0
9213,2,350,1,0,0,0,0,28545,9,10,0,0,0,0
9214,2,350,1,0,0,0,0,28545,9,5,0,0,0,0
9215,2,350,1,0,0,0,0,28545,1457,1,0,0,0,0
9216,2,350,1,0,0,0,0,28546,9,30,0,0,0,0
9217,2,350,1,0,0,0,0,28546,9,25,0,0,0,0
9218,2,350,1,0,0,0,0,28546,9,20,0,0,0,0
9219,2,350,1,0,0,0,0,28546,9,15,0,0,0,0
9220,2,350,1,0,0,0,0,28546,9,10,0,0,0,0
9221,2,350,1,0,0,0,0,28546,9,5,0,0,0,0
9222,2,350,1,0,0,0,0,28546,19,1,0,0,0,0
9223,2,351,1,0,0,0,0,28573,9,25,0,0,0,0
9224,2,351,1,0,0,0,0,28573,9,20,0,0,0,0
9225,2,351,1,0,0,0,0,28573,9,15,0,0,0,0
9226,2,351,1,0,0,0,0,28573,9,10,0,0,0,0
9227,2,351,1,0,0,0,0,28573,9,5,0,0,0,0
9228,2,351,1,0,0,0,0,28573,1461,1,0,0,0,0
9229,2,351,1,0,0,0,0,28574,9,25,0,0,0,0
9230,2,351,1,0,0,0,0,28574,9,20,0,0,0,0
9231,2,351,1,0,0,0,0,28574,9,15,0,0,0,0
9232,2,351,1,0,0,0,0,28574,9,10,0,0,0,0
9233,2,351,1,0,0,0,0,28574,9,5,0,0,0,0
9234,2,351,1,0,0,0,0,28574,1461,1,0,0,0,0
9235,2,351,1,0,0,0,0,28575,9,25,0,0,0,0
9236,2,351,1,0,0,0,0,28575,9,20,0,0,0,0
9237,2,351,1,0,0,0,0,28575,9,15,0,0,0,0
9238,2,351,1,0,0,0,0,28575,9,10,0,0,0,0
9239,2,351,1,0,0,0,0,28575,9,5,0,0,0,0
9240,2,351,1,0,0,0,0,28575,1461,1,0,0,0,0
9241,2,351,1,0,0,0,0,28576,9,35,0,0,0,0
9242,2,351,1,0,0,0,0,28576,9,30,0,0,0,0
9243,2,351,1,0,0,0,0,28576,9,25,0,0,0,0
9244,2,351,1,0,0,0,0,28576,9,20,0,0,0,0
9245,2,351,1,0,0,0,0,28576,9,15,0,0,0,0
9246,2,351,1,0,0,0,0,28576,9,10,0,0,0,0
9247,2,351,1,0,0,0,0,28576,9,5,0,0,0,0
9248,2,351,1,0,0,0,0,28576,19,1,0,0,0,0
9249,2,352,1,0,0,0,0,28607,8,45,0,0,0,0
9250,2,352,1,0,0,0,0,28607,8,40,0,0,0,0
9251,2,352,1,0,0,0,0,28607,8,35,0,0,0,0
9252,2,352,1,0,0,0,0,28607,8,30,0,0,0,0
9253,2,352,1,0,0,0,0,28607,8,25,0,0,0,0
9254,2,352,1,0,0,0,0,28607,8,20,0,0,0,0
9255,2,352,1,0,0,0,0,28607,8,15,0,0,0,0
9256,2,352,1,0,0,0,0,28607,8,10,0,0,0,0
9257,2,352,1,0,0,0,0,28607,8,5,0,0,0,0
9258,2,352,1,0,0,0,0,28607,1465,1,0,0,0,0
9259,2,352,1,0,0,0,0,28608,8,30,0,0,0,0
9260,2,352,1,0,0,0,0,28608,8,25,0,0,0,0
9261,2,352,1,0,0,0,0,28608,8,20,0,0,0,0
9262,2,352,1,0,0,0,0,28608,8,15,0,0,0,0
9263,2,352,1,0,0,0,0,28608,8,10,0,0,0,0
9264,2,352,1,0,0,0,0,28608,8,5,0,0,0,0
9265,2,352,1,0,0,0,0,28608,1465,1,0,0,0,0
9266,2,352,1,0,0,0,0,28609,8,25,0,0,0,0
9267,2,352,1,0,0,0,0,28609,8,20,0,0,0,0
9268,2,352,1,0,0,0,0,28609,8,15,0,0,0,0
9269,2,352,1,0,0,0,0,28609,8,10,0,0,0,0
9270,2,352,1,0,0,0,0,28609,8,5,0,0,0,0
9271,2,352,1,0,0,0,0,28609,1465,1,0,0,0,0
9272,2,352,1,0,0,0,0,28610,8,30,0,0,0,0
9273,2,352,1,0,0,0,0,28610,8,25,0,0,0,0
9274,2,352,1,0,0,0,0,28610,8,20,0,0,0,0
9275,2,352,1,0,0,0,0,28610,8,15,0,0,0,0
9276,2,352,1,0,0,0,0,28610,8,10,0,0,0,0
9277,2,352,1,0,0,0,0,28610,8,5,0,0,0,0
9278,2,352,1,0,0,0,0,28610,18,1,0,0,0,0
9279,2,353,1,0,0,0,0,28656,8,40,0,0,0,0
9280,2,353,1,0,0,0,0,28656,8,35,0,0,0,0
9281,2,353,1,0,0,0,0,28656,8,30,0,0,0,0
9282,2,353,1,0,0,0,0,28656,8,25,0,0,0,0
9283,2,353,1,0,0,0,0,28656,8,20,0,0,0,0
9284,2,353,1,0,0,0,0,28656,8,15,0,0,0,0
9285,2,353,1,0,0,0,0,28656,8,10,0,0,0,0
9286,2,353,1,0,0,0,0,28656,8,5,0,0,0,0
9287,2,353,1,0,0,0,0,28656,1470,1,0,0,0,0
9288,2,353,1,0,0,0,0,28657,8,40,0,0,0,0
9289,2,353,1,0,0,0,0,28657,8,35,0,0,0,0
9290,2,353,1,0,0,0,0,28657,8,30,0,0,0,0
9291,2,353,1,0,0,0,0,28657,8,25,0,0,0,0
9292,2,353,1,0,0,0,0,28657,8,20,0,0,0,0
9293,2,353,1,0,0,0,0,28657,8,15,0,0,0,0
9294,2,353,1,0,0,0,0,28657,8,10,0,0,0,0
9295,2,353,1,0,0,0,0,28657,8,5,0,0,0,0
9296,2,353,1,0,0,0,0,28657,1470,1,0,0,0,0
9297,2,353,1,0,0,0,0,28658,8,40,0,0,0,0
9298,2,353,1,0,0,0,0,28658,8,35,0,0,0,0
9299,2,353,1,0,0,0,0,28658,8,30,0,0,0,0
9300,2,353,1,0,0,0,0,28658,8,25,0,0,0,0
9301,2,353,1,0,0,0,0,28658,8,20,0,0,0,0
9302,2,353,1,0,0,0,0,28658,8,15,0,0,0,0
9303,2,353,1,0,0,0,0,28658,8,10,0,0,0,0
9304,2,353,1,0,0,0,0,28658,8,5,0,0,0,0
9305,2,353,1,0,0,0,0,28658,1470,1,0,0,0,0
9306,2,353,1,0,0,0,0,28659,8,40,0,0,0,0
9307,2,353,1,0,0,0,0,28659,8,35,0,0,0,0
9308,2,353,1,0,0,0,0,28659,8,30,0,0,0,0
9309,2,353,1,0,0,0,0,28659,8,25,0,0,0,0
9310,2,353,1,0,0,0,0,28659,8,20,0,0,0,0
9311,2,353,1,0,0,0,0,28659,8,15,0,0,0,0
9312,2,353,1,0,0,0,0,28659,8,10,0,0,0,0
9313,2,353,1,0,0,0,0,28659,8,5,0,0,0,0
9314,2,353,1,0,0,0,0,28659,1470,1,0,0,0,0
9315,2,353,1,0,0,0,0,28660,8,40,0,0,0,0
9316,2,353,1,0,0,0,0,28660,8,35,0,0,0,0
9317,2,353,1,0,0,0,0,28660,8,30,0,0,0,0
9318,2,353,1,0,0,0,0,28660,8,25,0,0,0,0
9319,2,353,1,0,0,0,0,28660,8,20,0,0,0,0
9320,2,353,1,0,0,0,0,28660,8,15,0,0,0,0
9321,2,353,1,0,0,0,0,28660,8,10,0,0,0,0
9322,2,353,1,0,0,0,0,28660,8,5,0,0,0,0
9323,2,353,1,0,0,0,0,28660,18,1,0,0,0,0
9324,2,354,1,0,0,0,0,28672,8,50,0,0,0,0
9325,2,354,1,0,0,0,0,28672,8,45,0,0,0,0
9326,2,354,1,0,0,0,0,28672,8,40,0,0,0,0
9327,2,354,1,0,0,0,0,28672,8,35,0,0,0,0
9328,2,354,1,0,0,0,0,28672,8,30,0,0,0,0
